Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
3590	-839.539	-1043.783	204.2445	0.03260936	0.0887487	0.000350448	0.000350448	0.000353174	0.000353174	0.000319454	0.000319454	0.00033707	0.00033707	0.000994228	0.000994228	0.22113	0.000938993	0.000938993	0.000849341	0.000849341	0.000896176	0.000896176	0.000598226	0.000598226	0.000560631	0.000560631	0.134089	0.000511048	0.000511048	0.000539228	0.000539228	0.000817873	0.000817873	0.000766474	0.000766474	0.000772436	0.000772436	0.165818	0.000737213	0.000737213	0.000848267	0.000848267	0.000794958	0.000794958	0.000801141	0.000801141	0.00072465	0.00072465	0.181464	0.779793	2.07326	1.24748	1.7055	1.76888	0.779793	2.07326	1.24748	1.7055	1.76888	0.091469	0.228487	0.138507	0.172006	0.187802
3600	-835.3336	-1042.536	207.2023	0.01528905	0.0981672	0.00017855	0.00017855	0.000179939	0.000179939	0.000162759	0.000162759	0.000171734	0.000171734	0.000457087	0.000457087	0.220714	0.000431694	0.000431694	0.000390477	0.000390477	0.000412009	0.000412009	0.000299089	0.000299089	0.000280293	0.000280293	0.145544	0.000255504	0.000255504	0.000269593	0.000269593	0.000400006	0.000400006	0.000374868	0.000374868	0.000377784	0.000377784	0.176068	0.000360557	0.000360557	0.00040344	0.00040344	0.000378086	0.000378086	0.000381027	0.000381027	0.000344647	0.000344647	0.187372	0.847377	2.03295	1.33024	1.77908	1.79435	0.847377	2.03295	1.33024	1.77908	1.79435	0.0995531	0.224096	0.147753	0.179095	0.190386
3610	-837.0902	-1044.75	207.66	0.0228466	0.114938	0.000314806	0.000314806	0.000317255	0.000317255	0.000286964	0.000286964	0.000302788	0.000302788	0.000641431	0.000641431	0.20568	0.000605796	0.000605796	0.000547956	0.000547956	0.000578172	0.000578172	0.00047532	0.00047532	0.000445449	0.000445449	0.153601	0.000406052	0.000406052	0.000428443	0.000428443	0.000566217	0.000566217	0.000530633	0.000530633	0.000534761	0.000534761	0.165505	0.000510376	0.000510376	0.000689257	0.000689257	0.000645941	0.000645941	0.000650965	0.000650965	0.000588813	0.000588813	0.212579	0.999814	1.90914	1.41473	1.68527	2.05149	0.999814	1.90914	1.41473	1.68527	2.05149	0.117381	0.210427	0.157111	0.169789	0.217729
3620	-844.9602	-1046.998	202.0383	0.0322981	0.0925726	0.000361942	0.000361942	0.000364757	0.000364757	0.000329931	0.000329931	0.000348125	0.000348125	0.000924563	0.000924563	0.207684	0.000873198	0.000873198	0.000789828	0.000789828	0.000833381	0.000833381	0.0006486	0.0006486	0.000607839	0.000607839	0.146828	0.00055408	0.00055408	0.000584634	0.000584634	0.000809615	0.000809615	0.000758735	0.000758735	0.000764637	0.000764637	0.165779	0.00072977	0.00072977	0.000905741	0.000905741	0.00084882	0.00084882	0.000855422	0.000855422	0.000773749	0.000773749	0.195689	0.813129	1.94656	1.36555	1.70455	1.90694	0.813129	1.94656	1.36555	1.70455	1.90694	0.0953821	0.214526	0.151618	0.171904	0.202456
3630	-834.248	-1043.777	209.5293	0.0278038	0.128984	0.000432124	0.000432124	0.000435485	0.000435485	0.000393906	0.000393906	0.000415627	0.000415627	0.000821384	0.000821384	0.215327	0.000775751	0.000775751	0.000701685	0.000701685	0.000740378	0.000740378	0.000571193	0.000571193	0.000535297	0.000535297	0.150904	0.000487954	0.000487954	0.000514862	0.000514862	0.000697305	0.000697305	0.000653483	0.000653483	0.000658566	0.000658566	0.166632	0.000628536	0.000628536	0.00072315	0.00072315	0.000677704	0.000677704	0.000682975	0.000682975	0.000617767	0.000617767	0.182337	1.12772	2.00887	1.39697	1.7054	1.76861	1.12772	2.00887	1.39697	1.7054	1.76861	0.132339	0.221405	0.155122	0.171908	0.18774
3640	-840.2208	-1048.19	207.9695	0.0368616	0.0868059	0.000389185	0.000389185	0.000392212	0.000392212	0.000354765	0.000354765	0.000374328	0.000374328	0.00117594	0.00117594	0.230357	0.00111061	0.00111061	0.00100457	0.00100457	0.00105997	0.00105997	0.000684162	0.000684162	0.000641166	0.000641166	0.135064	0.00058446	0.00058446	0.000616689	0.000616689	0.00100333	0.00100333	0.000940275	0.000940275	0.000947588	0.000947588	0.179161	0.000904379	0.000904379	0.00106986	0.00106986	0.00100263	0.00100263	0.00101042	0.00101042	0.000913952	0.000913952	0.201576	0.766089	2.16931	1.2621	1.85088	1.97361	0.766089	2.16931	1.2621	1.85088	1.97361	0.0898269	0.23906	0.140117	0.186752	0.20957
3650	-840.7051	-1043.43	202.7251	0.01959614	0.107994	0.000252863	0.000252863	0.00025483	0.00025483	0.000230499	0.000230499	0.00024321	0.00024321	0.000592694	0.000592694	0.222314	0.000559767	0.000559767	0.000506321	0.000506321	0.000534242	0.000534242	0.000366502	0.000366502	0.000343469	0.000343469	0.138541	0.000313092	0.000313092	0.000330357	0.000330357	0.000536706	0.000536706	0.000502977	0.000502977	0.000506889	0.000506889	0.183509	0.000483775	0.000483775	0.000556132	0.000556132	0.000521182	0.000521182	0.000525236	0.000525236	0.000475088	0.000475088	0.200636	0.936293	2.05669	1.27179	1.86241	1.92982	0.936293	2.05669	1.27179	1.86241	1.92982	0.109956	0.2267	0.141247	0.187569	0.204792
3660	-841.4794	-1044.09	202.6102	0.02634622	0.0882278	0.000279667	0.000279667	0.000281842	0.000281842	0.000254933	0.000254933	0.00026899	0.00026899	0.000836778	0.000836778	0.231845	0.00079029	0.00079029	0.000714836	0.000714836	0.000754254	0.000754254	0.000471441	0.000471441	0.000441814	0.000441814	0.131638	0.000402739	0.000402739	0.000424947	0.000424947	0.00071682	0.00071682	0.000671772	0.000671772	0.000676997	0.000676997	0.181043	0.000646126	0.000646126	0.000698663	0.000698663	0.000654756	0.000654756	0.000659849	0.000659849	0.000596848	0.000596848	0.186188	0.770229	2.15974	1.2168	1.85012	1.80326	0.770229	2.15974	1.2168	1.85012	1.80326	0.0903987	0.238038	0.135119	0.186467	0.191408
3670	-835.9157	-1042.795	206.8796	0.02875326	0.116022	0.000402366	0.000402366	0.000405495	0.000405495	0.00036678	0.00036678	0.000387005	0.000387005	0.000901429	0.000901429	0.228284	0.00085135	0.00085135	0.000770065	0.000770065	0.000812529	0.000812529	0.000578569	0.000578569	0.000542209	0.000542209	0.14766	0.000494255	0.000494255	0.00052151	0.00052151	0.000752442	0.000752442	0.000705155	0.000705155	0.000710639	0.000710639	0.1737	0.000678235	0.000678235	0.000789731	0.000789731	0.000740101	0.000740101	0.000745857	0.000745857	0.000674645	0.000674645	0.192362	1.01539	2.13183	1.36829	1.77949	1.86767	1.01539	2.13183	1.36829	1.77949	1.86767	0.119146	0.234955	0.151933	0.179393	0.198263
3680	-835.8486	-1043.411	207.5619	0.02276247	0.121569	0.000331713	0.000331713	0.000334293	0.000334293	0.000302376	0.000302376	0.00031905	0.00031905	0.000676787	0.000676787	0.217838	0.000639188	0.000639188	0.00057816	0.00057816	0.000610041	0.000610041	0.00045171	0.00045171	0.000423322	0.000423322	0.146523	0.000385883	0.000385883	0.000407162	0.000407162	0.000611954	0.000611954	0.000573496	0.000573496	0.000577957	0.000577957	0.17955	0.000551602	0.000551602	0.000604668	0.000604668	0.000566668	0.000566668	0.000571075	0.000571075	0.000516551	0.000516551	0.187195	1.0574	2.02182	1.34943	1.82814	1.80637	1.0574	2.02182	1.34943	1.82814	1.80637	0.124144	0.222847	0.149859	0.18418	0.191713
3690	-836.1705	-1042.888	206.7178	0.0266451	0.108073	0.000346567	0.000346567	0.000349262	0.000349262	0.000315915	0.000315915	0.000333336	0.000333336	0.000793144	0.000793144	0.217224	0.000749081	0.000749081	0.00067756	0.00067756	0.000714923	0.000714923	0.000522365	0.000522365	0.000489538	0.000489538	0.144177	0.000446242	0.000446242	0.000470849	0.000470849	0.000714656	0.000714656	0.000669744	0.000669744	0.000674953	0.000674953	0.178417	0.000644176	0.000644176	0.000686434	0.000686434	0.000643296	0.000643296	0.000648299	0.000648299	0.000586401	0.000586401	0.180821	0.943771	2.02415	1.33311	1.82385	1.75182	0.943771	2.02415	1.33311	1.82385	1.75182	0.110764	0.223093	0.148035	0.183824	0.18595
3700	-838.923	-1044.704	205.781	0.02938243	0.135111	0.00047913	0.00047913	0.000482857	0.000482857	0.000436755	0.000436755	0.000460839	0.000460839	0.00090753	0.00090753	0.224762	0.000857111	0.000857111	0.000775277	0.000775277	0.000818028	0.000818028	0.00063491	0.00063491	0.000595009	0.000595009	0.158467	0.000542385	0.000542385	0.000572294	0.000572294	0.000706539	0.000706539	0.000662137	0.000662137	0.000667287	0.000667287	0.159508	0.000636859	0.000636859	0.00074891	0.00074891	0.000701845	0.000701845	0.000707304	0.000707304	0.000639772	0.000639772	0.178397	1.18321	2.1003	1.46938	1.63515	1.73321	1.18321	2.1003	1.46938	1.63515	1.73321	0.138831	0.231478	0.163156	0.164854	0.183993
3710	-837.8092	-1047.046	209.2365	0.02388042	0.11314	0.000324247	0.000324247	0.000326769	0.000326769	0.00029557	0.00029557	0.000311869	0.000311869	0.000750281	0.000750281	0.229925	0.000708599	0.000708599	0.000640944	0.000640944	0.000676287	0.000676287	0.000592514	0.000592514	0.000555278	0.000555278	0.182989	0.000506168	0.000506168	0.000534079	0.000534079	0.000641348	0.000641348	0.000601042	0.000601042	0.000605717	0.000605717	0.17916	0.000578097	0.000578097	0.000681737	0.000681737	0.000638893	0.000638893	0.000643862	0.000643862	0.000582388	0.000582388	0.200944	0.985216	2.13644	1.6872	1.82625	1.94126	0.985216	2.13644	1.6872	1.82625	1.94126	0.115657	0.235477	0.187365	0.184012	0.206038
3720	-842.2981	-1045.29	202.9914	0.04049533	0.123657	0.000611362	0.000611362	0.000616117	0.000616117	0.000557291	0.000557291	0.000588022	0.000588022	0.00123977	0.00123977	0.220235	0.0011709	0.0011709	0.0010591	0.0010591	0.00111751	0.00111751	0.000832166	0.000832166	0.000779869	0.000779869	0.148977	0.000710895	0.000710895	0.000750096	0.000750096	0.000975625	0.000975625	0.000914313	0.000914313	0.000921424	0.000921424	0.157983	0.000879408	0.000879408	0.00110227	0.00110227	0.001033	0.001033	0.00104103	0.00104103	0.000941639	0.000941639	0.188334	1.09544	2.08184	1.39738	1.63828	1.85094	1.09544	2.08184	1.39738	1.63828	1.85094	0.128403	0.22941	0.155123	0.165365	0.19657
3730	-838.0496	-1043.406	205.3563	0.02607826	0.112439	0.000352691	0.000352691	0.000355434	0.000355434	0.000321498	0.000321498	0.000339226	0.000339226	0.000845185	0.000845185	0.236646	0.00079823	0.00079823	0.000722017	0.000722017	0.000761832	0.000761832	0.000576056	0.000576056	0.000539854	0.000539854	0.162546	0.000492108	0.000492108	0.000519245	0.000519245	0.000645224	0.000645224	0.000604675	0.000604675	0.000609378	0.000609378	0.16468	0.000581591	0.000581591	0.000711321	0.000711321	0.000666618	0.000666618	0.000671803	0.000671803	0.000607661	0.000607661	0.191562	0.981325	2.20385	1.50209	1.68245	1.8548	0.981325	2.20385	1.50209	1.68245	1.8548	0.115177	0.2429	0.166801	0.169562	0.196876
3740	-839.8894	-1042.913	203.0238	0.02160689	0.107292	0.000277567	0.000277567	0.000279726	0.000279726	0.000253018	0.000253018	0.00026697	0.00026697	0.000615685	0.000615685	0.209017	0.00058148	0.00058148	0.000525962	0.000525962	0.000554965	0.000554965	0.000391321	0.000391321	0.000366728	0.000366728	0.133881	0.000334294	0.000334294	0.000352728	0.000352728	0.000575213	0.000575213	0.000539064	0.000539064	0.000543256	0.000543256	0.178006	0.000518484	0.000518484	0.000541084	0.000541084	0.00050708	0.00050708	0.000511023	0.000511023	0.000462232	0.000462232	0.176678	0.932122	1.93765	1.23154	1.81028	1.70287	0.932122	1.93765	1.23154	1.81028	1.70287	0.109446	0.213573	0.136772	0.182358	0.180721
3750	-842.2011	-1051.049	208.8478	0.04858106	0.119174	0.000712852	0.000712852	0.000718396	0.000718396	0.000649806	0.000649806	0.000685638	0.000685638	0.00163202	0.00163202	0.239624	0.00154135	0.00154135	0.00139419	0.00139419	0.00147106	0.00147106	0.000947717	0.000947717	0.000888159	0.000888159	0.140233	0.000809608	0.000809608	0.000854252	0.000854252	0.00123747	0.00123747	0.0011597	0.0011597	0.00116872	0.00116872	0.165625	0.00111543	0.00111543	0.001392	0.001392	0.00130452	0.00130452	0.00131467	0.00131467	0.00118915	0.00118915	0.196581	1.06471	2.28437	1.32654	1.73211	1.94841	1.06471	2.28437	1.32654	1.73211	1.94841	0.124708	0.251702	0.147232	0.174987	0.206982
3760	-840.6586	-1043.088	202.4296	0.02477374	0.113529	0.000337842	0.000337842	0.000340469	0.000340469	0.000307962	0.000307962	0.000324944	0.000324944	0.00075811	0.00075811	0.223742	0.000715993	0.000715993	0.000647632	0.000647632	0.000683344	0.000683344	0.000500811	0.000500811	0.000469338	0.000469338	0.148955	0.000427829	0.000427829	0.000451421	0.000451421	0.000602262	0.000602262	0.000564413	0.000564413	0.000568803	0.000568803	0.162026	0.000542866	0.000542866	0.00075717	0.00075717	0.000709586	0.000709586	0.000715105	0.000715105	0.000646828	0.000646828	0.214934	0.989507	2.08089	1.37465	1.65311	2.07831	0.989507	2.08089	1.37465	1.65311	2.07831	0.116151	0.229352	0.152654	0.166583	0.220591
3770	-844.9533	-1045.73	200.7762	0.03875933	0.105641	0.000498998	0.000498998	0.000502879	0.000502879	0.000454865	0.000454865	0.000479948	0.000479948	0.00111858	0.00111858	0.207981	0.00105644	0.00105644	0.000955571	0.000955571	0.00100826	0.00100826	0.000703892	0.000703892	0.000659656	0.000659656	0.131895	0.000601314	0.000601314	0.000634473	0.000634473	0.00104656	0.00104656	0.000980788	0.000980788	0.000988416	0.000988416	0.17738	0.000943345	0.000943345	0.00115196	0.00115196	0.00107957	0.00107957	0.00108796	0.00108796	0.000984087	0.000984087	0.206011	0.934157	1.96245	1.23492	1.8361	2.02102	0.934157	1.96245	1.23492	1.8361	2.02102	0.109515	0.216259	0.137094	0.185298	0.214618
3780	-846.819	-1046.262	199.4425	0.02153585	0.0818554	0.00021105	0.00021105	0.000212692	0.000212692	0.000192385	0.000192385	0.000202993	0.000202993	0.000645111	0.000645111	0.219745	0.000609271	0.000609271	0.0005511	0.0005511	0.000581489	0.000581489	0.000583241	0.000583241	0.000546587	0.000546587	0.200215	0.000498246	0.000498246	0.000525721	0.000525721	0.000555219	0.000555219	0.000520326	0.000520326	0.000524373	0.000524373	0.172398	0.000500462	0.000500462	0.000631552	0.000631552	0.000591862	0.000591862	0.000596466	0.000596466	0.000539517	0.000539517	0.206914	0.711085	2.03695	1.8416	1.75312	1.99414	0.711085	2.03695	1.8416	1.75312	1.99414	0.0834936	0.224519	0.204523	0.176599	0.211632
3790	-840.7738	-1043.241	202.4673	0.03005842	0.0967038	0.000351064	0.000351064	0.000353794	0.000353794	0.000320015	0.000320015	0.000337661	0.000337661	0.000885626	0.000885626	0.214255	0.000836425	0.000836425	0.000756565	0.000756565	0.000798284	0.000798284	0.000583012	0.000583012	0.000546373	0.000546373	0.142142	0.000498051	0.000498051	0.000525515	0.000525515	0.000739368	0.000739368	0.000692903	0.000692903	0.000698292	0.000698292	0.163052	0.000666451	0.000666451	0.000847136	0.000847136	0.000793898	0.000793898	0.000800073	0.000800073	0.000723684	0.000723684	0.19712	0.847455	2.00352	1.31893	1.67264	1.91644	0.847455	2.00352	1.31893	1.67264	1.91644	0.0994289	0.220809	0.146448	0.168646	0.203449
3800	-842.945	-1048.109	205.1639	0.03595664	0.0789448	0.000344927	0.000344927	0.00034761	0.00034761	0.000314421	0.000314421	0.00033176	0.00033176	0.00100877	0.00100877	0.202774	0.00095273	0.00095273	0.000861766	0.000861766	0.000909287	0.000909287	0.000752999	0.000752999	0.000705677	0.000705677	0.152538	0.000643265	0.000643265	0.000678737	0.000678737	0.000941798	0.000941798	0.000882611	0.000882611	0.000889476	0.000889476	0.172568	0.000848917	0.000848917	0.000878643	0.000878643	0.000823425	0.000823425	0.000829829	0.000829829	0.000750599	0.000750599	0.169874	0.696059	1.90776	1.42405	1.7811	1.66166	0.696059	1.90776	1.42405	1.7811	1.66166	0.0816223	0.210239	0.158099	0.179694	0.176439
3810	-841.1982	-1041.924	200.7258	0.01904498	0.111978	0.000254674	0.000254674	0.000256655	0.000256655	0.00023215	0.00023215	0.000244952	0.000244952	0.000589326	0.000589326	0.227575	0.000556585	0.000556585	0.000503444	0.000503444	0.000531206	0.000531206	0.000332931	0.000332931	0.000312008	0.000312008	0.129565	0.000284413	0.000284413	0.000300097	0.000300097	0.000514512	0.000514512	0.000482177	0.000482177	0.000485928	0.000485928	0.181113	0.00046377	0.00046377	0.000529534	0.000529534	0.000496256	0.000496256	0.000500115	0.000500115	0.000452366	0.000452366	0.19668	0.97029	2.10418	1.18873	1.83706	1.8907	0.97029	2.10418	1.18873	1.83706	1.8907	0.113955	0.231937	0.132024	0.185006	0.200636
3820	-840.5555	-1044.482	203.9261	0.03820699	0.123404	0.000574266	0.000574266	0.000578732	0.000578732	0.000523476	0.000523476	0.000552342	0.000552342	0.00108539	0.00108539	0.204846	0.00102509	0.00102509	0.000927219	0.000927219	0.000978349	0.000978349	0.00068007	0.00068007	0.000637332	0.000637332	0.129348	0.000580965	0.000580965	0.000613001	0.000613001	0.00100502	0.00100502	0.000941862	0.000941862	0.000949188	0.000949188	0.172902	0.000905906	0.000905906	0.000986656	0.000986656	0.00092465	0.00092465	0.000931842	0.000931842	0.000842872	0.000842872	0.179103	1.0906	1.93176	1.21037	1.78872	1.75603	1.0906	1.93176	1.21037	1.78872	1.75603	0.127862	0.212878	0.134371	0.180506	0.186475
3830	-845.9557	-1044.097	198.1415	0.01435052	0.0995317	0.000169757	0.000169757	0.000171078	0.000171078	0.000154743	0.000154743	0.000163277	0.000163277	0.000454004	0.000454004	0.233785	0.000428782	0.000428782	0.000387843	0.000387843	0.00040923	0.00040923	0.000254094	0.000254094	0.000238125	0.000238125	0.131861	0.000217065	0.000217065	0.000229035	0.000229035	0.000406361	0.000406361	0.000380823	0.000380823	0.000383785	0.000383785	0.190745	0.000366285	0.000366285	0.000405014	0.000405014	0.000379561	0.000379561	0.000382513	0.000382513	0.000345992	0.000345992	0.200596	0.858337	2.1513	1.20402	1.92554	1.91916	0.858337	2.1513	1.20402	1.92554	1.91916	0.100849	0.237145	0.133737	0.193819	0.203622
3840	-838.0023	-1047.902	209.8996	0.02832795	0.0911351	0.000311245	0.000311245	0.000313666	0.000313666	0.000283718	0.000283718	0.000299363	0.000299363	0.000787847	0.000787847	0.202604	0.000744078	0.000744078	0.000673035	0.000673035	0.000710148	0.000710148	0.000621211	0.000621211	0.000582171	0.000582171	0.160994	0.000530683	0.000530683	0.000559946	0.000559946	0.000753061	0.000753061	0.000705735	0.000705735	0.000711224	0.000711224	0.176531	0.000678793	0.000678793	0.00077891	0.00077891	0.000729959	0.000729959	0.000735637	0.000735637	0.0006654	0.0006654	0.192659	0.797233	1.89119	1.49119	1.80769	1.86974	0.797233	1.89119	1.49119	1.80769	1.86974	0.0935511	0.208434	0.165582	0.182229	0.198479
3850	-841.2406	-1043.361	202.12	0.02846304	0.117837	0.000404414	0.000404414	0.000407559	0.000407559	0.000368646	0.000368646	0.000388975	0.000388975	0.000923213	0.000923213	0.236255	0.000871923	0.000871923	0.000788674	0.000788674	0.000832164	0.000832164	0.000605417	0.000605417	0.00056737	0.00056737	0.156135	0.000517191	0.000517191	0.00054571	0.00054571	0.000719247	0.000719247	0.000674046	0.000674046	0.000679289	0.000679289	0.167781	0.000648314	0.000648314	0.00084812	0.00084812	0.000794821	0.000794821	0.000801003	0.000801003	0.000724525	0.000724525	0.208753	1.03096	2.20561	1.44638	1.71833	2.02621	1.03096	2.20561	1.44638	1.71833	2.02621	0.120976	0.243087	0.160606	0.173222	0.21509
3860	-846.8033	-1044.689	197.8858	0.01910998	0.0835001	0.000190567	0.000190567	0.00019205	0.00019205	0.000173713	0.000173713	0.000183292	0.000183292	0.000539338	0.000539338	0.20755	0.000509375	0.000509375	0.000460741	0.000460741	0.000486148	0.000486148	0.00033756	0.00033756	0.000316346	0.000316346	0.130911	0.000288368	0.000288368	0.000304269	0.000304269	0.000496899	0.000496899	0.000465671	0.000465671	0.000469293	0.000469293	0.174307	0.000447894	0.000447894	0.000553968	0.000553968	0.000519154	0.000519154	0.000523192	0.000523192	0.000473239	0.000473239	0.205042	0.723579	1.91915	1.20116	1.76814	1.97121	0.723579	1.91915	1.20116	1.76814	1.97121	0.0849794	0.211541	0.133405	0.178066	0.209181
3870	-837.7958	-1042.742	204.9464	0.01893869	0.104153	0.00023553	0.00023553	0.000237362	0.000237362	0.000214699	0.000214699	0.000226538	0.000226538	0.000550675	0.000550675	0.213867	0.000520082	0.000520082	0.000470426	0.000470426	0.000496366	0.000496366	0.000439067	0.000439067	0.000411474	0.000411474	0.171848	0.000375082	0.000375082	0.000395766	0.000395766	0.000531115	0.000531115	0.000497737	0.000497737	0.000501608	0.000501608	0.188027	0.000478735	0.000478735	0.000537636	0.000537636	0.000503848	0.000503848	0.000507767	0.000507767	0.000459287	0.000459287	0.200831	0.902388	1.97722	1.57649	1.90699	1.9304	0.902388	1.97722	1.57649	1.90699	1.9304	0.105981	0.217942	0.17509	0.192046	0.204849
3880	-839.8593	-1047.215	207.3556	0.03943028	0.103176	0.000496138	0.000496138	0.000499997	0.000499997	0.000452259	0.000452259	0.000477198	0.000477198	0.00120498	0.00120498	0.22008	0.00113804	0.00113804	0.00102938	0.00102938	0.00108614	0.00108614	0.000650867	0.000650867	0.000609963	0.000609963	0.1198	0.000556017	0.000556017	0.000586677	0.000586677	0.000990204	0.000990204	0.000927975	0.000927975	0.000935192	0.000935192	0.164858	0.000892549	0.000892549	0.00107963	0.00107963	0.00101178	0.00101178	0.00101965	0.00101965	0.000922299	0.000922299	0.189658	0.912999	2.07807	1.12246	1.70767	1.86189	0.912999	2.07807	1.12246	1.70767	1.86189	0.107028	0.228997	0.124607	0.17235	0.197725
