Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
6890	-996.4884	-1007.508	11.02	0.01804626	0.134502	0.000314248	0.000314248	0.000318971	0.000318971	0.00030874	0.00030874	0.000314418	0.000314418	0.000675863	0.000675863	0.29922	0.000697711	0.000697711	0.000675333	0.000675333	0.000687752	0.000687752	0.000412583	0.000412583	0.000419613	0.000419613	0.185405	0.000412259	0.000412259	0.00041984	0.00041984	0.000496461	0.000496461	0.000504921	0.000504921	0.00051251	0.00051251	0.215942	0.000505194	0.000505194	0.000561354	0.000561354	0.00057092	0.00057092	0.000579501	0.000579501	0.000560914	0.000560914	0.248659	0.000505886	0.0022185	0.00375494	0.000427017	0.00227385	0.0050334	0.0217035	0.0361905	0.00425201	0.0222329	0.000762434	1.36284	2.98105	1.81979	2.18976	2.47599	1.36284	2.98105	1.81979	2.18976	2.47599	0.137014	0.304693	0.188734	0.219981	0.253204
6900	-994.2189	-1009.77	15.55124	0.01932877	0.153694	0.000385018	0.000385018	0.000385505	0.000385505	0.00037855	0.00037855	0.000383352	0.000383352	0.000707015	0.000707015	0.29179	0.000719797	0.000719797	0.000706811	0.000706811	0.000715777	0.000715777	0.000503502	0.000503502	0.000511957	0.000511957	0.208062	0.000503357	0.000503357	0.000509742	0.000509742	0.000512417	0.000512417	0.000521022	0.000521022	0.000521681	0.000521681	0.207925	0.000518767	0.000518767	0.000626543	0.000626543	0.000637065	0.000637065	0.000637871	0.000637871	0.000626363	0.000626363	0.25746	0.000438472	0.00212511	0.00225437	0.000409518	0.00168325	0.00436558	0.0208089	0.0220467	0.00407848	0.0165538	0.0002618199	1.56039	2.91349	2.07485	2.11159	2.58188	1.56039	2.91349	2.07485	2.11159	2.58188	0.156759	0.297489	0.212119	0.212073	0.262516
6910	-992.976	-1007.481	14.5053	0.01648535	0.124007	0.000260865	0.000260865	0.000263185	0.000263185	0.000257985	0.000257985	0.000263356	0.000263356	0.000655383	0.000655383	0.314059	0.00066387	0.00066387	0.000650754	0.000650754	0.000664302	0.000664302	0.00041622	0.00041622	0.000417893	0.000417893	0.201226	0.000413279	0.000413279	0.000421884	0.000421884	0.000502272	0.000502272	0.000504292	0.000504292	0.000508777	0.000508777	0.238031	0.000509107	0.000509107	0.000495827	0.000495827	0.00049782	0.00049782	0.000502248	0.000502248	0.000492324	0.000492324	0.239868	0.000911222	0.00131697	0.00221802	0.000198389	0.00228444	0.00902994	0.0129985	0.0216989	0.00197996	0.0223342	0.0003621055	1.24947	3.15172	2.00159	2.41541	2.38442	1.24947	3.15172	2.00159	2.41541	2.38442	0.126098	0.319327	0.204564	0.24208	0.243845
6920	-996.2127	-1008.886	12.67291	0.0275661	0.139701	0.000497176	0.000497176	0.000497394	0.000497394	0.000490903	0.000490903	0.000504913	0.000504913	0.00109109	0.00109109	0.309257	0.00109632	0.00109632	0.00108201	0.00108201	0.00111289	0.00111289	0.000669028	0.000669028	0.000671939	0.000671939	0.189712	0.000663461	0.000663461	0.000682396	0.000682396	0.000735592	0.000735592	0.000738793	0.000738793	0.000739118	0.000739118	0.205865	0.000750291	0.000750291	0.000733836	0.000733836	0.00073703	0.00073703	0.000737354	0.000737354	0.000727731	0.000727731	0.211235	0.00125596	0.0016966	0.00174131	0.000413507	0.00327926	0.0124038	0.016683	0.0171151	0.00411805	0.0317514	0.0005863805	1.41879	3.12718	1.91751	2.10829	2.10326	1.41879	3.12718	1.91751	2.10829	2.10326	0.143682	0.318022	0.195086	0.211793	0.217107
6930	-1001.603	-1012.549	10.94653	0.01589666	0.134017	0.000273231	0.000273231	0.000279424	0.000279424	0.000268587	0.000268587	0.000279549	0.000279549	0.000599316	0.000599316	0.299693	0.00061885	0.00061885	0.000594849	0.000594849	0.000619127	0.000619127	0.000336902	0.000336902	0.000340172	0.000340172	0.172289	0.00033439	0.00033439	0.000348039	0.000348039	0.000478993	0.000478993	0.000483643	0.000483643	0.000494605	0.000494605	0.235453	0.000494827	0.000494827	0.000462285	0.000462285	0.000466772	0.000466772	0.000477352	0.000477352	0.000458839	0.000458839	0.236515	0.00107883	0.00206007	0.00437329	0.000325345	0.00442012	0.0106732	0.0201849	0.0419004	0.0032429	0.0423302	0.0007751476	1.34728	2.98387	1.67736	2.38481	2.30162	1.34728	2.98387	1.67736	2.38481	2.30162	0.136218	0.304557	0.175008	0.239357	0.240245
6940	-995.4417	-1011.428	15.98611	0.01856161	0.130086	0.000310719	0.000310719	0.000319058	0.000319058	0.000306216	0.000306216	0.000310918	0.000310918	0.000678403	0.000678403	0.289935	0.000703825	0.000703825	0.000675495	0.000675495	0.000685868	0.000685868	0.000440143	0.000440143	0.000444701	0.000444701	0.193156	0.000438256	0.000438256	0.000444986	0.000444986	0.000490709	0.000490709	0.000495791	0.000495791	0.000509097	0.000509097	0.206679	0.000496109	0.000496109	0.000628434	0.000628434	0.000634943	0.000634943	0.000651984	0.000651984	0.00062574	0.00062574	0.268751	0.000685065	0.00172784	0.00445807	0.000253477	0.00179302	0.00680403	0.016985	0.042678	0.00252836	0.0176144	0.0002100942	1.31644	2.904	1.8841	2.10055	2.69011	1.31644	2.904	1.8841	2.10055	2.69011	0.13258	0.295422	0.196692	0.210662	0.273833
6950	-995.2414	-1011.457	16.2161	0.0401504	0.134229	0.000704695	0.000704695	0.000706666	0.000706666	0.000695354	0.000695354	0.000720981	0.000720981	0.00159653	0.00159653	0.306575	0.00160748	0.00160748	0.00158175	0.00158175	0.00164005	0.00164005	0.000968282	0.000968282	0.000972207	0.000972207	0.186455	0.00095932	0.00095932	0.000994675	0.000994675	0.00109866	0.00109866	0.00110311	0.00110311	0.0011062	0.0011062	0.208174	0.0011286	0.0011286	0.00112612	0.00112612	0.00113069	0.00113069	0.00113385	0.00113385	0.0011157	0.0011157	0.221242	0.00141163	0.00182273	0.0021075	0.000472982	0.00417586	0.0139198	0.017901	0.02064	0.00470756	0.0400847	0.0001268639	1.37898	3.13682	1.90245	2.15861	2.21257	1.37898	3.13682	1.90245	2.15861	2.21257	0.139885	0.319427	0.194244	0.217048	0.230255
6960	-995.1945	-1011.039	15.84405	0.0347048	0.136428	0.00062759	0.00062759	0.000619573	0.000619573	0.000607861	0.000607861	0.000615914	0.000615914	0.00118556	0.00118556	0.270032	0.00119804	0.00119804	0.00117539	0.00117539	0.00119096	0.00119096	0.000885188	0.000885188	0.000906082	0.000906082	0.199042	0.000877598	0.000877598	0.000889225	0.000889225	0.000953219	0.000953219	0.000975719	0.000975719	0.000963254	0.000963254	0.210287	0.000957566	0.000957566	0.00109938	0.00109938	0.00112533	0.00112533	0.00111095	0.00111095	0.00108995	0.00108995	0.245744	0.0011425	0.00352986	0.00220728	0.000275227	0.00160368	0.011296	0.0340951	0.0215961	0.00274472	0.0157837	0.0002461709	1.39737	2.70202	2.01745	2.1725	2.50561	1.39737	2.70202	2.01745	2.1725	2.50561	0.14137	0.279532	0.206158	0.217987	0.254595
6970	-994.9579	-1010.943	15.9846	0.04117318	0.137958	0.000748122	0.000748122	0.00077601	0.00077601	0.000737667	0.000737667	0.00074965	0.00074965	0.00151037	0.00151037	0.284278	0.00158278	0.00158278	0.00150458	0.00150458	0.00152902	0.00152902	0.000804454	0.000804454	0.000812725	0.000812725	0.157056	0.000801367	0.000801367	0.000814386	0.000814386	0.00111257	0.00111257	0.00112401	0.00112401	0.00116591	0.00116591	0.206477	0.0011263	0.0011263	0.00129468	0.00129468	0.00130799	0.00130799	0.00135675	0.00135675	0.00128971	0.00128971	0.244178	0.000829909	0.00186654	0.00566389	0.000442943	0.00207467	0.00823079	0.0183234	0.0536029	0.0044099	0.0203251	9.763612e-05	1.42697	2.91052	1.5502	2.14394	2.49487	1.42697	2.91052	1.5502	2.14394	2.49487	0.143981	0.296531	0.163522	0.215535	0.254676
6980	-994.3629	-1010.182	15.81895	0.05052323	0.121935	0.000819912	0.000819912	0.000819725	0.000819725	0.000804562	0.000804562	0.000816084	0.000816084	0.00177519	0.00177519	0.269805	0.00179419	0.00179419	0.001761	0.001761	0.00178622	0.00178622	0.00116842	0.00116842	0.00118119	0.00118119	0.177543	0.00115908	0.00115908	0.00117568	0.00117568	0.00134788	0.00134788	0.00136262	0.00136262	0.00136231	0.00136231	0.201025	0.00135626	0.00135626	0.00153163	0.00153163	0.00154837	0.00154837	0.00154802	0.00154802	0.00151938	0.00151938	0.2317	0.0012917	0.00239915	0.00237585	0.000482128	0.00192102	0.0127523	0.0234294	0.0232071	0.00479814	0.0188481	0.0002629309	1.26786	2.77505	1.82651	2.10706	2.39429	1.26786	2.77505	1.82651	2.10706	2.39429	0.128455	0.284039	0.186912	0.211883	0.243995
6990	-995.5298	-1009.704	14.17451	0.02276891	0.125222	0.000363989	0.000363989	0.000373419	0.000373419	0.000361587	0.000361587	0.000364265	0.000364265	0.000978288	0.000978288	0.335247	0.00100168	0.00100168	0.000969938	0.000969938	0.000977121	0.000977121	0.000534699	0.000534699	0.000533656	0.000533656	0.187982	0.000530135	0.000530135	0.000534061	0.000534061	0.000658601	0.000658601	0.000657317	0.000657317	0.000674348	0.000674348	0.224205	0.000657816	0.000657816	0.000698886	0.000698886	0.000697523	0.000697523	0.000715595	0.000715595	0.000692921	0.000692921	0.239681	0.0011541	0.000956908	0.0035726	0.000290722	0.00103348	0.0114093	0.00947838	0.0344937	0.0028988	0.010229	0.0003922882	1.26678	3.39806	1.85726	2.28764	2.42756	1.26678	3.39806	1.85726	2.28764	2.42756	0.128148	0.343101	0.192247	0.229501	0.245291
7000	-996.3195	-1011.568	15.24878	0.02358286	0.136015	0.000413894	0.000413894	0.000430784	0.000430784	0.000407214	0.000407214	0.000409122	0.000409122	0.000921502	0.000921502	0.307651	0.000966717	0.000966717	0.000913822	0.000913822	0.000918104	0.000918104	0.000396964	0.000396964	0.000400114	0.000400114	0.137938	0.000393656	0.000393656	0.0003955	0.0003955	0.000648824	0.000648824	0.000653972	0.000653972	0.000680659	0.000680659	0.213118	0.000646431	0.000646431	0.000855885	0.000855885	0.000862676	0.000862676	0.00089788	0.00089788	0.000848752	0.000848752	0.282449	0.00112195	0.00192437	0.00608363	0.000279188	0.00074903	0.011095	0.0188804	0.0573475	0.0027841	0.00743461	0.0002889607	1.37754	3.09132	1.33168	2.17658	2.8712	1.37754	3.09132	1.33168	2.17658	2.8712	0.139337	0.315091	0.14111	0.218378	0.289379
7010	-995.7744	-1009.115	13.34078	0.01944913	0.126746	0.000314629	0.000314629	0.000313676	0.000313676	0.000309758	0.000309758	0.000316942	0.000316942	0.000739928	0.000739928	0.298795	0.000738576	0.000738576	0.00072935	0.00072935	0.000746265	0.000746265	0.000550104	0.000550104	0.000550768	0.000550768	0.221468	0.00054224	0.00054224	0.000554816	0.000554816	0.000559031	0.000559031	0.000559706	0.000559706	0.00055801	0.00055801	0.22225	0.000563819	0.000563819	0.000538576	0.000538576	0.000539226	0.000539226	0.000537592	0.000537592	0.000530877	0.000530877	0.219084	0.00167825	0.00180094	0.00149249	0.000224661	0.00254908	0.0165055	0.0176908	0.0147054	0.00224158	0.0248572	0.0004988319	1.27127	2.99331	2.22539	2.26151	2.17876	1.27127	2.99331	2.22539	2.26151	2.17876	0.129256	0.304703	0.225864	0.226731	0.223377
7020	-994.9508	-1010.886	15.93541	0.02307629	0.148207	0.000441917	0.000441917	0.000456057	0.000456057	0.000437825	0.000437825	0.00044326	0.00044326	0.000932818	0.000932818	0.319035	0.000972148	0.000972148	0.000933283	0.000933283	0.000944868	0.000944868	0.000432999	0.000432999	0.000437265	0.000437265	0.15283	0.000433215	0.000433215	0.000438593	0.000438593	0.000664146	0.000664146	0.000670689	0.000670689	0.000692149	0.000692149	0.225043	0.000672726	0.000672726	0.000779043	0.000779043	0.000786717	0.000786717	0.00081189	0.00081189	0.000779432	0.000779432	0.267252	0.000441237	0.00143067	0.00467615	0.000491389	0.00173877	0.00439299	0.0141049	0.0446726	0.00488986	0.0170905	0.0001896674	1.51041	3.21965	1.49451	2.29232	2.68889	1.51041	3.21965	1.49451	2.29232	2.68889	0.151765	0.326602	0.156314	0.230442	0.273566
7030	-993.4547	-1009.629	16.17383	0.04163945	0.13492	0.000736539	0.000736539	0.000738299	0.000738299	0.000729549	0.000729549	0.000740447	0.000740447	0.00169795	0.00169795	0.314249	0.00171079	0.00171079	0.00169051	0.00169051	0.00171577	0.00171577	0.000881156	0.000881156	0.0008857	0.0008857	0.16347	0.000877294	0.000877294	0.000890399	0.000890399	0.00101402	0.00101402	0.00101924	0.00101924	0.00102168	0.00102168	0.185888	0.00102465	0.00102465	0.00135825	0.00135825	0.00136525	0.00136525	0.00136851	0.00136851	0.00135229	0.00135229	0.252711	0.000838602	0.00135859	0.00160084	0.000396636	0.00189637	0.00831628	0.0134038	0.0157562	0.00395069	0.0186108	0.0001720436	1.39611	3.23507	1.67885	1.93198	2.58783	1.39611	3.23507	1.67885	1.93198	2.58783	0.140809	0.327879	0.170539	0.194047	0.2636
7040	-989.7527	-1005.881	16.12789	0.03546249	0.130453	0.000603802	0.000603802	0.000609348	0.000609348	0.00059873	0.00059873	0.000607199	0.000607199	0.00140685	0.00140685	0.308296	0.00142988	0.00142988	0.00140496	0.00140496	0.00142483	0.00142483	0.000792148	0.000792148	0.000797785	0.000797785	0.175185	0.000791083	0.000791083	0.000802273	0.000802273	0.000946993	0.000946993	0.000953732	0.000953732	0.000962492	0.000962492	0.20578	0.000959098	0.000959098	0.00109753	0.00109753	0.00110534	0.00110534	0.00111549	0.00111549	0.00109605	0.00109605	0.241864	0.000561414	0.00127705	0.00220725	0.000426284	0.00184682	0.0055828	0.0126094	0.0215958	0.00424474	0.0181333	0.0001238299	1.34494	3.156	1.77703	2.1244	2.46209	1.34494	3.156	1.77703	2.1244	2.46209	0.135291	0.319629	0.181551	0.213424	0.250693
7050	-994.1315	-1009.988	15.85629	0.02725761	0.136769	0.000487445	0.000487445	0.000482873	0.000482873	0.000479165	0.000479165	0.000487663	0.000487663	0.00105775	0.00105775	0.30727	0.00106617	0.00106617	0.00105798	0.00105798	0.00107675	0.00107675	0.000747967	0.000747967	0.000761063	0.000761063	0.215243	0.000748135	0.000748135	0.000761405	0.000761405	0.000793945	0.000793945	0.000807846	0.000807846	0.000800269	0.000800269	0.226719	0.000808209	0.000808209	0.000884217	0.000884217	0.000899699	0.000899699	0.000891261	0.000891261	0.000884417	0.000884417	0.256976	0.000294943	0.00205107	0.00109388	0.000317572	0.00209686	0.00294075	0.0200984	0.0108205	0.00316567	0.0205379	0.0001832117	1.40188	3.09531	2.1888	2.32334	2.58751	1.40188	3.09531	2.1888	2.32334	2.58751	0.140643	0.315787	0.22128	0.23314	0.264095
7060	-992.3108	-1008.308	15.9972	0.01596836	0.140715	0.000287642	0.000287642	0.000287686	0.000287686	0.000284984	0.000284984	0.000289595	0.000289595	0.000626064	0.000626064	0.311036	0.00063101	0.00063101	0.000625084	0.000625084	0.000635198	0.000635198	0.000424968	0.000424968	0.000428261	0.000428261	0.211161	0.000424303	0.000424303	0.000431168	0.000431168	0.000457897	0.000457897	0.000461445	0.000461445	0.000461515	0.000461515	0.225386	0.000464577	0.000464577	0.000501391	0.000501391	0.000505276	0.000505276	0.000505352	0.000505352	0.000500606	0.000500606	0.250787	0.000349701	0.00112734	0.00114252	0.00019268	0.00181372	0.00348482	0.0111477	0.0112961	0.0019231	0.0178141	0.0001575138	1.425	3.12559	2.12163	2.28603	2.50317	1.425	3.12559	2.12163	2.28603	2.50317	0.143014	0.31607	0.214578	0.229077	0.254813
7070	-996.2877	-1011.085	14.79714	0.02814268	0.128544	0.000467659	0.000467659	0.000469559	0.000469559	0.000464977	0.000464977	0.000469509	0.000469509	0.00119422	0.00119422	0.331603	0.00120518	0.00120518	0.00119342	0.00119342	0.00120505	0.00120505	0.00094785	0.00094785	0.000952678	0.000952678	0.264261	0.000947214	0.000947214	0.000956446	0.000956446	0.000743821	0.000743821	0.000747609	0.000747609	0.000750646	0.000750646	0.205354	0.000750567	0.000750567	0.000892253	0.000892253	0.000896798	0.000896798	0.000900441	0.000900441	0.000891654	0.000891654	0.248735	0.00049939	0.00101127	0.00142163	0.000431911	0.00141086	0.00496909	0.0100114	0.0140171	0.00430053	0.0139124	0.0002928845	1.31609	3.37789	2.68102	2.10392	2.52377	1.31609	3.37789	2.68102	2.10392	2.52377	0.132287	0.341198	0.27187	0.21134	0.255897
7080	-992.58	-1007.661	15.08141	0.02998981	0.14692	0.00057042	0.00057042	0.000575574	0.000575574	0.000566453	0.000566453	0.000573764	0.000573764	0.00123154	0.00123154	0.320146	0.00124842	0.00124842	0.00122864	0.00122864	0.0012445	0.0012445	0.000679752	0.000679752	0.000682898	0.000682898	0.178302	0.00067815	0.00067815	0.000686902	0.000686902	0.000867667	0.000867667	0.000871683	0.000871683	0.00087956	0.00087956	0.223986	0.000876793	0.000876793	0.00105043	0.00105043	0.0010553	0.0010553	0.00106483	0.00106483	0.00104796	0.00104796	0.274666	0.000509915	0.000975177	0.00188758	0.000273007	0.00156709	0.00507328	0.00965759	0.0185261	0.00272264	0.0154291	8.034074e-05	1.50694	3.26856	1.80409	2.30282	2.78789	1.50694	3.26856	1.80409	2.30282	2.78789	0.151493	0.330052	0.183757	0.230977	0.283103
7090	-992.5999	-1008.535	15.93561	0.02841944	0.127044	0.000471103	0.000471103	0.000471729	0.000471729	0.000463638	0.000463638	0.000471715	0.000471715	0.00106107	0.00106107	0.294316	0.00107755	0.00107755	0.00105907	0.00105907	0.00107752	0.00107752	0.000806707	0.000806707	0.000818145	0.000818145	0.224058	0.00080518	0.00080518	0.000819207	0.000819207	0.000787548	0.000787548	0.000798714	0.000798714	0.000799775	0.000799775	0.214985	0.000799751	0.000799751	0.000914055	0.000914055	0.000927015	0.000927015	0.000928246	0.000928246	0.000912326	0.000912326	0.253865	0.000483984	0.00190872	0.00204403	0.000293854	0.00204102	0.00481653	0.0187297	0.0200309	0.00292993	0.0200019	0.0001880497	1.30131	2.97251	2.25992	2.20625	2.56065	1.30131	2.97251	2.25992	2.20625	2.56065	0.130801	0.302866	0.230556	0.221356	0.261229
7100	-993.6747	-1007.817	14.1419	0.02138158	0.140943	0.000386615	0.000386615	0.000398512	0.000398512	0.000383477	0.000383477	0.000389577	0.000389577	0.000920172	0.000920172	0.3384	0.00095264	0.00095264	0.0009167	0.0009167	0.000931282	0.000931282	0.000422897	0.000422897	0.000424748	0.000424748	0.160309	0.000421301	0.000421301	0.000428003	0.000428003	0.000632961	0.000632961	0.000635733	0.000635733	0.000655295	0.000655295	0.230887	0.000640603	0.000640603	0.000715518	0.000715518	0.000718651	0.000718651	0.000740765	0.000740765	0.000712818	0.000712818	0.265153	0.000550797	0.000991025	0.0040987	0.000171376	0.00176481	0.0054778	0.009813	0.0393732	0.00171083	0.017342	0.0003870156	1.43234	3.424	1.57362	2.35528	2.66247	1.43234	3.424	1.57362	2.35528	2.66247	0.14406	0.345841	0.163703	0.236016	0.270928
7110	-997.4161	-1013.637	16.22042	0.0331553	0.109031	0.000468691	0.000468691	0.000469376	0.000469376	0.000462923	0.000462923	0.000473989	0.000473989	0.00139265	0.00139265	0.325811	0.00139864	0.00139864	0.00137941	0.00137941	0.00141239	0.00141239	0.000673925	0.000673925	0.000675837	0.000675837	0.157896	0.000667521	0.000667521	0.000683478	0.000683478	0.000858324	0.000858324	0.00086076	0.00086076	0.000862018	0.000862018	0.198335	0.000870491	0.000870491	0.000979365	0.000979365	0.000982145	0.000982145	0.00098358	0.00098358	0.000970059	0.000970059	0.231713	0.00130588	0.00159341	0.00174185	0.000343212	0.0027419	0.0128904	0.0156842	0.0171202	0.00342038	0.0266873	0.0001443471	1.11316	3.31699	1.60514	2.04434	2.33264	1.11316	3.31699	1.60514	2.04434	2.33264	0.112781	0.336977	0.163297	0.205238	0.239544
7120	-990.8737	-1006.686	15.8122	0.02861132	0.132411	0.000489292	0.000489292	0.000495069	0.000495069	0.000486299	0.000486299	0.000491991	0.000491991	0.00124444	0.00124444	0.339243	0.00126376	0.00126376	0.00124137	0.00124137	0.0012559	0.0012559	0.00068544	0.00068544	0.000687955	0.000687955	0.189062	0.000683747	0.000683747	0.000691751	0.000691751	0.000849211	0.000849211	0.000852327	0.000852327	0.000862391	0.000862391	0.230084	0.00085703	0.00085703	0.000945496	0.000945496	0.000948965	0.000948965	0.00096017	0.00096017	0.000943161	0.000943161	0.25917	0.000634216	0.00100352	0.00219614	0.000385719	0.00156075	0.00630219	0.00993545	0.0214894	0.00384236	0.0153677	0.0001476992	1.35451	3.45765	1.90448	2.35951	2.62704	1.35451	3.45765	1.90448	2.35951	2.62704	0.136336	0.349254	0.194559	0.236926	0.266766
7130	-993.7499	-1008.601	14.85123	0.02952376	0.129951	0.000499655	0.000499655	0.000497918	0.000497918	0.000491345	0.000491345	0.000500395	0.000500395	0.00114972	0.00114972	0.305696	0.00115844	0.00115844	0.00114315	0.00114315	0.00116421	0.00116421	0.000669568	0.000669568	0.000677	0.000677	0.177411	0.000665741	0.000665741	0.000678003	0.000678003	0.000763727	0.000763727	0.000772205	0.000772205	0.00076952	0.00076952	0.199688	0.000773348	0.000773348	0.00082343	0.00082343	0.00083257	0.00083257	0.000829676	0.000829676	0.000818724	0.000818724	0.219264	0.000968356	0.00208911	0.00173422	0.000391264	0.00224033	0.00959068	0.0204636	0.0170466	0.00389739	0.0219124	0.0003635082	1.3262	3.0855	1.79692	2.04961	2.20983	1.3262	3.0855	1.79692	2.04961	2.20983	0.133929	0.314927	0.182791	0.205846	0.225873
7140	-996.3175	-1012.581	16.26306	0.04456816	0.118404	0.00069534	0.00069534	0.000688811	0.000688811	0.000683969	0.000683969	0.000696952	0.000696952	0.00154436	0.00154436	0.266753	0.0015408	0.0015408	0.00152997	0.00152997	0.00155901	0.00155901	0.00116515	0.00116515	0.00117349	0.00117349	0.199364	0.0011543	0.0011543	0.00117621	0.00117621	0.00125999	0.00125999	0.00126901	0.00126901	0.00125709	0.00125709	0.214077	0.00127195	0.00127195	0.00132489	0.00132489	0.00133437	0.00133437	0.00132184	0.00132184	0.00131255	0.00131255	0.229375	0.00124278	0.0019672	0.00100978	0.000299794	0.00220359	0.0122753	0.0192924	0.00999686	0.00298898	0.0215607	0.0001791272	1.22406	2.7381	2.06578	2.23393	2.34898	1.22406	2.7381	2.06578	2.23393	2.34898	0.123934	0.279101	0.208703	0.224193	0.239962
7150	-997.5443	-1013.991	16.44624	0.02675329	0.121339	0.000423166	0.000423166	0.000423814	0.000423814	0.000413586	0.000413586	0.000431548	0.000431548	0.000932323	0.000932323	0.275391	0.000947716	0.000947716	0.000924845	0.000924845	0.000965011	0.000965011	0.00060296	0.00060296	0.000611979	0.000611979	0.178376	0.000598124	0.000598124	0.0006241	0.0006241	0.00071765	0.00071765	0.000728384	0.000728384	0.000729499	0.000729499	0.207182	0.000742811	0.000742811	0.000767608	0.000767608	0.000779089	0.000779089	0.000780282	0.000780282	0.000761451	0.000761451	0.231228	0.00114593	0.00265878	0.00281594	0.000334705	0.0046922	0.0113295	0.0258992	0.0273881	0.00333588	0.044819	0.0001787959	1.23262	2.75633	1.7826	2.12167	2.26936	1.23262	2.75633	1.7826	2.12167	2.26936	0.124723	0.282931	0.18325	0.213018	0.237405
