Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_prop[1]	delta_prop[2]	delta_prop[3]	delta_prop[4]	delta_prop[5]	ma_base_rate[1]	ma_base_rate[2]	ma_base_rate[3]	ma_base_rate[4]	ma_base_rate[5]	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
1360	-956.7746	-1006.24	49.4655	0.03135425	0.141127	0.000573446	0.000573446	0.000578166	0.000578166	0.000569011	0.000569011	0.000577773	0.000577773	0.00129616	0.00129616	0.321707	0.00131239	0.00131239	0.00129161	0.00129161	0.00131149	0.00131149	0.000775403	0.000775403	0.0007787	0.0007787	0.194039	0.000772676	0.000772676	0.000784574	0.000784574	0.000911622	0.000911622	0.000915498	0.000915498	0.000923033	0.000923033	0.224514	0.000922405	0.000922405	0.00104009	0.00104009	0.00104452	0.00104452	0.00105311	0.00105311	0.00103644	0.00103644	0.260099	0.000595893	0.0010236	0.00185501	0.000242199	0.00178576	0.00592363	0.0101323	0.0182123	0.00241614	0.0175443	3.27975e-06	0.000309901	0.000167933	0.000216725	0.000178475	1.44832	3.28755	1.96671	2.31221	2.63807	1.44832	3.28755	1.96671	2.31221	2.63807	0.145723	0.33213	0.200261	0.231859	0.268447
1370	-963.4677	-1012.719	49.25106	0.05393428	0.12292	0.000879947	0.000879947	0.000879448	0.000879448	0.000871565	0.000871565	0.000881024	0.000881024	0.00228104	0.00228104	0.321559	0.00229017	0.00229017	0.00226964	0.00226964	0.00229427	0.00229427	0.00124692	0.00124692	0.00125262	0.00125262	0.175679	0.00124069	0.00124069	0.00125415	0.00125415	0.00147903	0.00147903	0.00148579	0.00148579	0.00148495	0.00148495	0.206513	0.00148761	0.00148761	0.0019861	0.0019861	0.00199518	0.00199518	0.00199405	0.00199405	0.00197617	0.00197617	0.280323	0.000789949	0.00125067	0.00119319	0.000286103	0.00137453	0.00783758	0.0123522	0.0117912	0.00285286	0.0135589	7.42656e-06	0.000214691	0.000502336	0.000298709	4.92582e-05	1.28909	3.35692	1.83505	2.17664	2.92287	1.28909	3.35692	1.83505	2.17664	2.92287	0.129944	0.339829	0.185668	0.218388	0.296227
1380	-966.9736	-1014.849	47.87498	0.0362546	0.136235	0.000654173	0.000654173	0.000654471	0.000654471	0.000638681	0.000638681	0.000655413	0.000655413	0.00129805	0.00129805	0.281888	0.00132613	0.00132613	0.00129413	0.00129413	0.00132803	0.00132803	0.000689735	0.000689735	0.000704331	0.000704331	0.149852	0.000687651	0.000687651	0.000705666	0.000705666	0.00104887	0.00104887	0.00107106	0.00107106	0.00107155	0.00107155	0.22238	0.00107309	0.00107309	0.00120807	0.00120807	0.00123363	0.00123363	0.0012342	0.0012342	0.00120442	0.00120442	0.262844	0.000631843	0.00276134	0.00280818	0.000327779	0.00295614	0.00627876	0.0268714	0.0273148	0.00326708	0.0287127	1.81845e-05	0.00024882	0.00028078	0.000163801	0.00022914	1.40472	2.84632	1.51243	2.29992	2.64901	1.40472	2.84632	1.51243	2.29992	2.64901	0.14144	0.29238	0.155427	0.230909	0.272604
1390	-964.5065	-1015.928	51.42192	0.03900938	0.124369	0.000632413	0.000632413	0.000626465	0.000626465	0.000621893	0.000621893	0.000627526	0.000627526	0.00140183	0.00140183	0.276864	0.00139163	0.00139163	0.00138147	0.00138147	0.00139399	0.00139399	0.00104246	0.00104246	0.0010447	0.0010447	0.203951	0.00102732	0.00102732	0.00103663	0.00103663	0.000898833	0.000898833	0.000900761	0.000900761	0.000892289	0.000892289	0.174568	0.000893801	0.000893801	0.00114579	0.00114579	0.00114824	0.00114824	0.00113744	0.00113744	0.00112914	0.00112914	0.224546	0.00192963	0.00214826	0.00118749	0.000449042	0.00135892	0.018931	0.0210308	0.0117356	0.00447035	0.013407	2.52788e-06	0.000233228	0.000239442	0.000171303	0.000157293	1.26967	2.82044	2.0974	1.80842	2.30528	1.26967	2.82044	2.0974	1.80842	2.30528	0.129385	0.288002	0.212254	0.181739	0.233667
1400	-961.0922	-1009.665	48.5731	0.02947585	0.126792	0.000483511	0.000483511	0.000493295	0.000493295	0.00047857	0.00047857	0.000485564	0.000485564	0.00123923	0.00123923	0.32789	0.00126998	0.00126998	0.00123207	0.00123207	0.00125008	0.00125008	0.000534526	0.000534526	0.000536925	0.000536925	0.144292	0.000531438	0.000531438	0.000539204	0.000539204	0.000773568	0.000773568	0.000777039	0.000777039	0.000792763	0.000792763	0.202587	0.000780338	0.000780338	0.000979481	0.000979481	0.000983876	0.000983876	0.00100378	0.00100378	0.000973822	0.000973822	0.260261	0.000879515	0.00133218	0.00338259	0.000296619	0.00176227	0.00871847	0.0131467	0.0327192	0.00295742	0.0173175	8.67829e-06	0.00025348	0.00048677	4.56098e-05	6.76986e-05	1.29504	3.33407	1.4381	2.08123	2.63522	1.29504	3.33407	1.4381	2.08123	2.63522	0.130674	0.337872	0.148577	0.208835	0.268143
1410	-960.2084	-1006.419	46.21066	0.03538418	0.130103	0.000598791	0.000598791	0.000603167	0.000603167	0.00059307	0.00059307	0.000598084	0.000598084	0.00148771	0.00148771	0.325671	0.0015042	0.0015042	0.00147902	0.00147902	0.00149153	0.00149153	0.000748849	0.000748849	0.000751655	0.000751655	0.165126	0.000744474	0.000744474	0.000750768	0.000750768	0.000978933	0.000978933	0.000982602	0.000982602	0.000989783	0.000989783	0.212248	0.000981442	0.000981442	0.001213	0.001213	0.00121754	0.00121754	0.00122644	0.00122644	0.00120591	0.00120591	0.26522	0.000884867	0.00126293	0.00200302	0.000295487	0.0011434	0.00877106	0.0124718	0.0196369	0.00294617	0.0113048	1.57969e-05	0.000349256	0.000450637	0.000324375	0.000210831	1.33692	3.33407	1.67822	2.19386	2.71841	1.33692	3.33407	1.67822	2.19386	2.71841	0.134889	0.337596	0.171118	0.220114	0.274946
1420	-959.4616	-1010.371	50.90976	0.03013957	0.136153	0.00053046	0.00053046	0.000538752	0.000538752	0.000525743	0.000525743	0.000530419	0.000530419	0.00135317	0.00135317	0.349381	0.0013784	0.0013784	0.00134511	0.00134511	0.00135708	0.00135708	0.000691282	0.000691282	0.000693332	0.000693332	0.181276	0.000687168	0.000687168	0.000693279	0.000693279	0.000815821	0.000815821	0.00081824	0.00081824	0.000831032	0.000831032	0.208768	0.000818177	0.000818177	0.000951994	0.000951994	0.000954817	0.000954817	0.000969744	0.000969744	0.000946328	0.000946328	0.245781	0.000862123	0.00116125	0.00274275	0.000261862	0.00115347	0.00854754	0.0114791	0.0266953	0.00261178	0.0114032	8.1063e-06	0.000182732	0.000504921	9.23259e-05	0.000193117	1.39185	3.56103	1.8192	2.14694	2.5053	1.39185	3.56103	1.8192	2.14694	2.5053	0.140404	0.360249	0.186806	0.215335	0.253427
1430	-965.6142	-1013.493	47.87831	0.0313975	0.113792	0.000459324	0.000459324	0.000465602	0.000465602	0.000458215	0.000458215	0.000461555	0.000461555	0.00137664	0.00137664	0.338461	0.00139016	0.00139016	0.0013681	0.0013681	0.00137807	0.00137807	0.00070088	0.00070088	0.000698218	0.000698218	0.174674	0.000696533	0.000696533	0.00070161	0.00070161	0.000800051	0.000800051	0.000797012	0.000797012	0.000807907	0.000807907	0.196226	0.000800884	0.000800884	0.00093598	0.00093598	0.000932425	0.000932425	0.000945171	0.000945171	0.000930175	0.000930175	0.231238	0.00111209	0.000728027	0.00210496	0.000484994	0.0012174	0.0109986	0.00722766	0.0206156	0.00482653	0.0120276	1.10651e-05	0.000188319	0.000542814	0.00019923	0.000368555	1.16189	3.46907	1.76618	2.01609	2.35862	1.16189	3.46907	1.76618	2.01609	2.35862	0.117481	0.349487	0.180268	0.202638	0.238726
1440	-959.0534	-1007.932	48.87884	0.02861178	0.133151	0.000490702	0.000490702	0.000494894	0.000494894	0.000489176	0.000489176	0.000496245	0.000496245	0.00132916	0.00132916	0.36135	0.00134179	0.00134179	0.00132629	0.00132629	0.00134545	0.00134545	0.000783577	0.000783577	0.00078432	0.00078432	0.214845	0.00078188	0.00078188	0.000793179	0.000793179	0.000826348	0.000826348	0.000827132	0.000827132	0.000834198	0.000834198	0.223955	0.000836474	0.000836474	0.000886642	0.000886642	0.000887484	0.000887484	0.000895065	0.000895065	0.000884723	0.000884723	0.243768	0.000479307	0.000574644	0.00143383	0.00026181	0.0017106	0.00477021	0.0057136	0.0141356	0.00261126	0.0168183	8.61519e-06	0.000393897	0.000666471	0.000174789	0.000153279	1.36419	3.69868	2.18047	2.29949	2.46727	1.36419	3.69868	2.18047	2.29949	2.46727	0.137093	0.372035	0.221131	0.230603	0.250875
1450	-961.0526	-1009.632	48.57971	0.03830383	0.136041	0.000678443	0.000678443	0.000681865	0.000681865	0.000670874	0.000670874	0.000677444	0.000677444	0.00157212	0.00157212	0.316302	0.00158271	0.00158271	0.0015572	0.0015572	0.00157245	0.00157245	0.000904765	0.000904765	0.000906286	0.000906286	0.182951	0.000896175	0.000896175	0.000904951	0.000904951	0.000931941	0.000931941	0.000933508	0.000933508	0.000938216	0.000938216	0.185409	0.000932133	0.000932133	0.00127465	0.00127465	0.0012768	0.0012768	0.00128324	0.00128324	0.00126255	0.00126255	0.256075	0.00140456	0.00157501	0.00208734	0.000441871	0.00142546	0.013851	0.0155059	0.0204466	0.00439927	0.0140543	6.2566e-06	0.000134382	0.000467083	0.000546172	0.000150975	1.395	3.238	1.86349	1.91946	2.62532	1.395	3.238	1.86349	1.91946	2.62532	0.141458	0.32887	0.190176	0.192881	0.266269
1460	-958.622	-1006.301	47.67862	0.03779407	0.136813	0.000674103	0.000674103	0.000681655	0.000681655	0.000670327	0.000670327	0.000678634	0.000678634	0.00158038	0.00158038	0.323021	0.00160374	0.00160374	0.00157709	0.00157709	0.00159664	0.00159664	0.0008837	0.0008837	0.000886827	0.000886827	0.182647	0.00088186	0.00088186	0.000892788	0.000892788	0.000993414	0.000993414	0.000996929	0.000996929	0.0010081	0.0010081	0.201911	0.00100363	0.00100363	0.00123047	0.00123047	0.00123483	0.00123483	0.00124866	0.00124866	0.00122791	0.00122791	0.253192	0.000678514	0.00103481	0.00216676	0.000468908	0.00171397	0.00673941	0.0102421	0.0212081	0.0046672	0.0168509	8.77234e-06	0.000207323	0.000164483	0.000481387	0.000120111	1.41228	3.32271	1.85795	2.08862	2.58703	1.41228	3.32271	1.85795	2.08862	2.58703	0.142222	0.335737	0.189737	0.209915	0.263075
1470	-959.2483	-1009.747	50.49859	0.03354366	0.133796	0.000588818	0.000588818	0.000602781	0.000602781	0.000578656	0.000578656	0.000586095	0.000586095	0.00119562	0.00119562	0.279548	0.00124158	0.00124158	0.00119188	0.00119188	0.00120721	0.00120721	0.000753758	0.000753758	0.000764596	0.000764596	0.180415	0.0007514	0.0007514	0.00076106	0.00076106	0.000853324	0.000853324	0.000865593	0.000865593	0.000886119	0.000886119	0.196072	0.00086159	0.00086159	0.00102415	0.00102415	0.00103888	0.00103888	0.00106351	0.00106351	0.00102095	0.00102095	0.238349	0.000747126	0.0021957	0.00461911	0.000431956	0.00172314	0.00741586	0.0214853	0.0441517	0.00430098	0.0169395	5.23599e-06	0.000165243	0.000240112	0.000141864	3.67841e-05	1.37413	2.83036	1.78434	2.02004	2.42444	1.37413	2.83036	1.78434	2.02004	2.42444	0.138509	0.289221	0.186476	0.203005	0.246644
1480	-961.4998	-1011.332	49.83268	0.02241502	0.137328	0.000397593	0.000397593	0.000401577	0.000401577	0.000391265	0.000391265	0.000403294	0.000403294	0.00087802	0.00087802	0.309454	0.000895819	0.000895819	0.000872817	0.000872817	0.000899651	0.000899651	0.000472801	0.000472801	0.000477601	0.000477601	0.168306	0.00047	0.00047	0.000484449	0.000484449	0.00068622	0.00068622	0.000693187	0.000693187	0.000700132	0.000700132	0.238006	0.000703127	0.000703127	0.000656927	0.000656927	0.000663596	0.000663596	0.000670244	0.000670244	0.000653034	0.000653034	0.234851	0.000796512	0.00181981	0.00283986	0.000199216	0.00327979	0.00790217	0.0178728	0.0276144	0.0019882	0.0317563	6.11834e-06	0.000196319	0.000603243	0.00025392	4.5682e-05	1.39366	3.10892	1.67411	2.42979	2.32607	1.39366	3.10892	1.67411	2.42979	2.32607	0.140515	0.316547	0.172116	0.243571	0.240138
1490	-963.3598	-1010.448	47.08784	0.03655569	0.130968	0.000620798	0.000620798	0.000631948	0.000631948	0.000613724	0.000613724	0.000618166	0.000618166	0.00148954	0.00148954	0.313878	0.00151541	0.00151541	0.00147171	0.00147171	0.00148236	0.00148236	0.000726554	0.000726554	0.00072613	0.00072613	0.15585	0.000717855	0.000717855	0.000723051	0.000723051	0.00100842	0.00100842	0.00100783	0.00100783	0.00102593	0.00102593	0.210074	0.00100356	0.00100356	0.0012093	0.0012093	0.00120859	0.00120859	0.0012303	0.0012303	0.00119482	0.00119482	0.253744	0.0016591	0.00159975	0.00342448	0.00044194	0.00116899	0.0163202	0.0157456	0.0331109	0.00439996	0.0115548	7.17362e-06	0.000160553	0.00116108	0.000191203	0.000330568	1.33719	3.20658	1.56407	2.17086	2.60328	1.33719	3.20658	1.56407	2.17086	2.60328	0.135937	0.325796	0.161637	0.218166	0.26343
1500	-958.4598	-1008.505	50.04562	0.04069992	0.14037	0.00075263	0.00075263	0.000754399	0.000754399	0.00074111	0.00074111	0.00074922	0.00074922	0.00151752	0.00151752	0.289298	0.00153785	0.00153785	0.00151076	0.00151076	0.00152729	0.00152729	0.000875586	0.000875586	0.000885233	0.000885233	0.167312	0.000871683	0.000871683	0.000881222	0.000881222	0.00107663	0.00107663	0.00108849	0.00108849	0.00109105	0.00109105	0.202104	0.00108356	0.00108356	0.00124845	0.00124845	0.0012622	0.0012622	0.00126517	0.00126517	0.00124288	0.00124288	0.236923	0.000881939	0.00199342	0.00223317	0.000432301	0.00153133	0.00874229	0.0195445	0.0218439	0.0043044	0.0150824	8.64766e-06	0.000166122	0.000504161	0.000371379	8.26591e-05	1.45046	2.95677	1.70601	2.09772	2.4325	1.45046	2.95677	1.70601	2.09772	2.4325	0.146365	0.301484	0.17434	0.210784	0.24696
1510	-966.8728	-1016.728	49.85547	0.02726717	0.158648	0.000566807	0.000566807	0.000571246	0.000571246	0.000556219	0.000556219	0.000574012	0.000574012	0.000934949	0.000934949	0.272067	0.000960771	0.000960771	0.000935498	0.000935498	0.000965424	0.000965424	0.000659187	0.000659187	0.00067213	0.00067213	0.193323	0.000659575	0.000659575	0.000680674	0.000680674	0.000778369	0.000778369	0.000793652	0.000793652	0.000799867	0.000799867	0.222272	0.000803741	0.000803741	0.000724419	0.000724419	0.000738643	0.000738643	0.000744427	0.000744427	0.000724844	0.000724844	0.213483	0.000208733	0.00217631	0.00297642	0.000267625	0.00347516	0.00208298	0.0212996	0.0289039	0.0026691	0.0335845	7.4041e-06	6.41357e-05	0.000621455	0.000179759	0.000192813	1.62755	2.73736	1.92998	2.27892	2.12097	1.62755	2.73736	1.92998	2.27892	2.12097	0.163184	0.27966	0.198667	0.228623	0.219348
1520	-958.7325	-1009.489	50.75614	0.03384384	0.148987	0.000661352	0.000661352	0.000660375	0.000660375	0.000651996	0.000651996	0.000665855	0.000665855	0.00131798	0.00131798	0.305145	0.00133416	0.00133416	0.00131723	0.00131723	0.00134523	0.00134523	0.000858141	0.000858141	0.00086996	0.00086996	0.198388	0.000857653	0.000857653	0.000875883	0.000875883	0.000943811	0.000943811	0.00095681	0.00095681	0.000955396	0.000955396	0.215425	0.000963324	0.000963324	0.00103011	0.00103011	0.0010443	0.0010443	0.00104276	0.00104276	0.00102953	0.00102953	0.24012	0.000294644	0.00167602	0.00152575	0.000237626	0.00236821	0.00293778	0.0164839	0.0150283	0.00237063	0.0231342	6.76162e-06	0.000227352	0.000383859	0.000219864	0.000235659	1.53753	3.10628	2.02251	2.22442	2.42782	1.53753	3.10628	2.02251	2.22442	2.42782	0.154267	0.315774	0.205311	0.223064	0.248414
1530	-959.5646	-1008.124	48.55982	0.03339001	0.13803	0.000596695	0.000596695	0.00060022	0.00060022	0.000592933	0.000592933	0.000599688	0.000599688	0.00143727	0.00143727	0.333246	0.00144743	0.00144743	0.00142986	0.00142986	0.00144615	0.00144615	0.000721651	0.000721651	0.000722486	0.000722486	0.168311	0.000717932	0.000717932	0.00072611	0.00072611	0.000875382	0.000875382	0.000876396	0.000876396	0.000881574	0.000881574	0.201687	0.000880792	0.000880792	0.00107448	0.00107448	0.00107573	0.00107573	0.00108208	0.00108208	0.00106894	0.00106894	0.25038	0.000797661	0.000914346	0.00151065	0.000278206	0.00142057	0.00791349	0.00906062	0.0148817	0.00277434	0.0140067	1.4677e-05	0.000383663	0.000345894	0.000108542	9.31383e-05	1.41668	3.41634	1.71534	2.08075	2.55401	1.41668	3.41634	1.71534	2.08075	2.55401	0.142809	0.344767	0.174087	0.208716	0.258982
1540	-956.1696	-1007.342	51.1725	0.02052236	0.133256	0.000352439	0.000352439	0.000355746	0.000355746	0.000348654	0.000348654	0.000352688	0.000352688	0.000838126	0.000838126	0.323162	0.000854315	0.000854315	0.000837284	0.000837284	0.000846973	0.000846973	0.000515182	0.000515182	0.000520253	0.000520253	0.200506	0.000514665	0.000514665	0.000520621	0.000520621	0.000621425	0.000621425	0.000627541	0.000627541	0.000633429	0.000633429	0.237034	0.000627985	0.000627985	0.000673183	0.000673183	0.000679809	0.000679809	0.000686187	0.000686187	0.000672507	0.000672507	0.259747	0.000293643	0.0012807	0.00223095	0.000192895	0.00135238	0.00292783	0.0126451	0.0218227	0.00192524	0.0133433	5.62516e-06	0.000203887	0.000647395	8.41271e-05	0.000118821	1.3565	3.25761	2.0024	2.41534	2.61651	1.3565	3.25761	2.0024	2.41534	2.61651	0.136075	0.329915	0.204647	0.242054	0.265171
1550	-958.3851	-1009.566	51.18092	0.0360554	0.139167	0.000653958	0.000653958	0.000664087	0.000664087	0.000646038	0.000646038	0.00065541	0.00065541	0.00147572	0.00147572	0.317221	0.00150614	0.00150614	0.0014652	0.0014652	0.00148646	0.00148646	0.000863216	0.000863216	0.000867573	0.000867573	0.188431	0.000857065	0.000857065	0.000869499	0.000869499	0.000951738	0.000951738	0.00095654	0.00095654	0.000971356	0.000971356	0.202108	0.000958665	0.000958665	0.00113406	0.00113406	0.00113978	0.00113978	0.00115744	0.00115744	0.00112598	0.00112598	0.244319	0.00120899	0.00171973	0.00329525	0.000487757	0.00194561	0.0119455	0.0169066	0.0319013	0.00485389	0.0190848	5.43143e-06	0.000126288	0.000287239	0.000176393	0.000255988	1.42648	3.23522	1.89243	2.0865	2.48621	1.42648	3.23522	1.89243	2.0865	2.48621	0.144406	0.329088	0.195346	0.209784	0.253434
1560	-960.5635	-1011.417	50.85363	0.03757718	0.141504	0.000696824	0.000696824	0.000709408	0.000709408	0.000688873	0.000688873	0.000697509	0.000697509	0.00148204	0.00148204	0.306392	0.00152237	0.00152237	0.0014783	0.0014783	0.00149683	0.00149683	0.00094498	0.00094498	0.000953472	0.000953472	0.19889	0.000942592	0.000942592	0.000954409	0.000954409	0.000949126	0.000949126	0.000957655	0.000957655	0.00097495	0.00097495	0.19398	0.000958596	0.000958596	0.00129119	0.00129119	0.00130279	0.00130279	0.00132632	0.00132632	0.00128793	0.00128793	0.267198	0.000505657	0.00140883	0.00324027	0.000251701	0.00150852	0.00503113	0.0138926	0.0313857	0.0025107	0.014861	9.31473e-06	0.000164057	0.000225521	0.000139568	6.05033e-05	1.46289	3.13932	2.0017	2.01048	2.73505	1.46289	3.13932	2.0017	2.01048	2.73505	0.147089	0.318351	0.206481	0.201661	0.277615
1570	-960.5187	-1011.931	51.41258	0.02654438	0.132044	0.000453677	0.000453677	0.000454679	0.000454679	0.000447582	0.000447582	0.00045667	0.00045667	0.00111698	0.00111698	0.330323	0.0011284	0.0011284	0.00111079	0.00111079	0.00113334	0.00113334	0.000601731	0.000601731	0.000606546	0.000606546	0.178343	0.000598397	0.000598397	0.000610547	0.000610547	0.000675309	0.000675309	0.000680713	0.000680713	0.000682216	0.000682216	0.197026	0.000685203	0.000685203	0.000859895	0.000859895	0.000866776	0.000866776	0.00086869	0.00086869	0.00085513	0.00085513	0.255974	0.000812211	0.00161896	0.00184333	0.000253587	0.00228917	0.00805668	0.0159317	0.0180997	0.00252946	0.0223794	7.58933e-06	0.000144351	0.000239455	7.54333e-05	0.000125372	1.34552	3.33924	1.7989	2.01886	2.57069	1.34552	3.33924	1.7989	2.01886	2.57069	0.135669	0.339302	0.183177	0.202473	0.262875
1580	-961.3625	-1013.207	51.84415	0.02746619	0.116314	0.000410775	0.000410775	0.00042948	0.00042948	0.000405855	0.000405855	0.000414476	0.000414476	0.00106598	0.00106598	0.302077	0.00111496	0.00111496	0.00105363	0.00105363	0.00107601	0.00107601	0.0005054	0.0005054	0.000505598	0.000505598	0.149741	0.000499542	0.000499542	0.000510153	0.000510153	0.000765781	0.000765781	0.000766081	0.000766081	0.000800964	0.000800964	0.214406	0.000772983	0.000772983	0.000797497	0.000797497	0.00079781	0.00079781	0.000834138	0.000834138	0.000788253	0.000788253	0.228029	0.00145922	0.00149899	0.00612073	0.000283185	0.00241344	0.0143824	0.0147685	0.0576771	0.00282385	0.0235656	5.42382e-06	0.000117758	0.000424253	0.000274871	8.99072e-05	1.17878	3.06021	1.45089	2.19839	2.28944	1.17878	3.06021	1.45089	2.19839	2.28944	0.119635	0.310698	0.153782	0.220618	0.234465
1590	-961.6092	-1014.133	52.52399	0.02625229	0.14312	0.000486003	0.000486003	0.000493243	0.000493243	0.000480709	0.000480709	0.000489826	0.000489826	0.000986845	0.000986845	0.29507	0.0010092	0.0010092	0.000983557	0.000983557	0.00100221	0.00100221	0.000613889	0.000613889	0.000618582	0.000618582	0.186289	0.000611844	0.000611844	0.000623448	0.000623448	0.000848512	0.000848512	0.000854998	0.000854998	0.000867735	0.000867735	0.250945	0.000861723	0.000861723	0.000731836	0.000731836	0.00073743	0.00073743	0.000748415	0.000748415	0.000729398	0.000729398	0.220543	0.000645582	0.00141489	0.00292566	0.000310277	0.00221262	0.00641441	0.0139515	0.0284249	0.00309317	0.0216473	3.37869e-06	0.000189812	0.000411817	0.000130244	0.000119835	1.46036	2.98797	1.85874	2.56913	2.21586	1.46036	2.98797	1.85874	2.56913	2.21586	0.14702	0.303034	0.191225	0.257811	0.226437
1600	-964.8306	-1011.393	46.56272	0.03874719	0.12611	0.000640032	0.000640032	0.000658735	0.000658735	0.000631785	0.000631785	0.000641187	0.000641187	0.00152284	0.00152284	0.304426	0.00157871	0.00157871	0.00151413	0.00151413	0.00153666	0.00153666	0.000914482	0.000914482	0.000921118	0.000921118	0.188153	0.000909249	0.000909249	0.00092278	0.00092278	0.000987918	0.000987918	0.000995087	0.000995087	0.00102416	0.00102416	0.194947	0.000996883	0.000996883	0.00120369	0.00120369	0.00121243	0.00121243	0.00124785	0.00124785	0.0011968	0.0011968	0.24106	0.000878102	0.00161006	0.00457925	0.00030084	0.00179346	0.00870458	0.0158455	0.0437873	0.00299938	0.0176186	2.51321e-06	0.000174343	0.000600509	0.000478418	0.000290072	1.30051	3.11679	1.87167	2.02197	2.46359	1.30051	3.11679	1.87167	2.02197	2.46359	0.131253	0.31673	0.195488	0.202955	0.250782
