Iteration	Posterior	Likelihood	Prior	clado_prob	clado_rates[1]	clado_rates[2]	clado_rates[3]	clado_rates[4]	clado_rates[5]	clado_rates[6]	clado_rates[7]	clado_rates[8]	clado_rates[9]	clado_rates[10]	clado_rates[11]	clado_rates[12]	clado_rates[13]	clado_rates[14]	clado_rates[15]	clado_rates[16]	clado_rates[17]	clado_rates[18]	clado_rates[19]	clado_rates[20]	clado_rates[21]	clado_rates[22]	clado_rates[23]	clado_rates[24]	clado_rates[25]	clado_rates[26]	clado_rates[27]	clado_rates[28]	clado_rates[29]	clado_rates[30]	clado_rates[31]	clado_rates[32]	clado_rates[33]	clado_rates[34]	clado_rates[35]	clado_rates[36]	clado_rates[37]	clado_rates[38]	clado_rates[39]	clado_rates[40]	clado_rates[41]	clado_rates[42]	clado_rates[43]	clado_rates[44]	clado_rates[45]	delta[1]	delta[2]	delta[3]	delta[4]	delta[5]	delta_param[1]	delta_param[2]	delta_param[3]	delta_param[4]	delta_param[5]	ma_base_rate	R_0[1]	R_0[2]	R_0[3]	R_0[4]	R_0[5]	R_0_param[1]	R_0_param[2]	R_0_param[3]	R_0_param[4]	R_0_param[5]	sum_rates[1]	sum_rates[2]	sum_rates[3]	sum_rates[4]	sum_rates[5]
7230	-996.8381	-1005.24	8.402399	0.002979579	0.129219	4.83273e-05	4.83273e-05	4.81417e-05	4.81417e-05	4.77249e-05	4.77249e-05	4.84079e-05	4.84079e-05	0.000115268	0.000115268	0.308925	0.000114959	0.000114959	0.000113964	0.000113964	0.000115595	0.000115595	8.10054e-05	8.10054e-05	8.10999e-05	8.10999e-05	0.216266	8.00891e-05	8.00891e-05	8.12353e-05	8.12353e-05	8.28371e-05	8.28371e-05	8.29337e-05	8.29337e-05	8.26152e-05	8.26152e-05	0.219242	8.30721e-05	8.30721e-05	9.52642e-05	9.52642e-05	9.53753e-05	9.53753e-05	9.5009e-05	9.5009e-05	9.41865e-05	9.41865e-05	0.25574	0.00144598	0.00156427	0.00117426	0.000298407	0.00173382	0.00144598	0.00156427	0.00117426	0.000298407	0.00173382	0.001991073	1.27757	3.05076	2.14395	2.19243	2.52133	1.27757	3.05076	2.14395	2.19243	2.52133	0.129604	0.309845	0.216913	0.219905	0.2565
7240	-998.09	-1006.527	8.437414	0.0111818	0.134086	0.000189549	0.000189549	0.000190529	0.000190529	0.000188156	0.000188156	0.000190143	0.000190143	0.000477715	0.000477715	0.337984	0.000480223	0.000480223	0.000474241	0.000474241	0.000479248	0.000479248	0.000239521	0.000239521	0.000239539	0.000239539	0.170338	0.000237779	0.000237779	0.00024029	0.00024029	0.000306259	0.000306259	0.000306283	0.000306283	0.000307867	0.000307867	0.215087	0.000307243	0.000307243	0.000355318	0.000355318	0.000355346	0.000355346	0.000357184	0.000357184	0.000352735	0.000352735	0.252177	0.00112346	0.0011312	0.00165442	0.000388139	0.00144817	0.00112346	0.0011312	0.00165442	0.000388139	0.00144817	0.002002921	1.34095	3.37983	1.69461	2.16679	2.51388	1.34095	3.37983	1.69461	2.16679	2.51388	0.135602	0.341807	0.172253	0.217543	0.255018
7250	-1000.839	-1010.061	9.222323	0.00395813	0.12064	5.92019e-05	5.92019e-05	6.07491e-05	6.07491e-05	5.84976e-05	5.84976e-05	5.92702e-05	5.92702e-05	0.000159258	0.000159258	0.31674	0.000161447	0.000161447	0.000155463	0.000155463	0.000157517	0.000157517	8.76912e-05	8.76912e-05	8.66321e-05	8.66321e-05	0.178962	8.56015e-05	8.56015e-05	8.67321e-05	8.67321e-05	9.96698e-05	9.96698e-05	9.84661e-05	9.84661e-05	0.000101039	0.000101039	0.195869	9.85798e-05	9.85798e-05	0.000119774	0.000119774	0.000118327	0.000118327	0.00012142	0.00012142	0.00011692	0.00011692	0.238487	0.00302265	0.00177838	0.00443838	0.000567612	0.00189593	0.00302265	0.00177838	0.00443838	0.000567612	0.00189593	0.002206453	1.17565	3.12442	1.72038	1.95538	2.34979	1.17565	3.12442	1.72038	1.95538	2.34979	0.121115	0.318007	0.179655	0.196665	0.23944
7260	-999.5425	-1008.016	8.47331	0.003457698	0.124685	5.3459e-05	5.3459e-05	5.42192e-05	5.42192e-05	5.29773e-05	5.29773e-05	5.36518e-05	5.36518e-05	0.000137674	0.000137674	0.313801	0.000138035	0.000138035	0.000134873	0.000134873	0.00013659	0.00013659	8.136e-05	8.136e-05	8.04296e-05	8.04296e-05	0.188082	7.97049e-05	7.97049e-05	8.07197e-05	8.07197e-05	0.000103598	0.000103598	0.000102414	0.000102414	0.00010387	0.00010387	0.234005	0.000102783	0.000102783	0.000111965	0.000111965	0.000110684	0.000110684	0.000112258	0.000112258	0.000109687	0.000109687	0.256122	0.00243082	0.00125945	0.0026993	0.000346997	0.00162466	0.00243082	0.00125945	0.0026993	0.000346997	0.00162466	0.002013881	1.22149	3.10974	1.83774	2.34005	2.52902	1.22149	3.10974	1.83774	2.34005	2.52902	0.125114	0.314896	0.188726	0.23483	0.257012
7270	-1006.731	-1016.281	9.550669	0.001899762	0.139608	3.3418e-05	3.3418e-05	3.5482e-05	3.5482e-05	3.30156e-05	3.30156e-05	3.34926e-05	3.34926e-05	6.75184e-05	6.75184e-05	0.28551	7.21247e-05	7.21247e-05	6.71113e-05	6.71113e-05	6.80809e-05	6.80809e-05	3.60591e-05	3.60591e-05	3.62786e-05	3.62786e-05	0.161898	3.58418e-05	3.58418e-05	3.63596e-05	3.63596e-05	5.33587e-05	5.33587e-05	5.36835e-05	5.36835e-05	5.69991e-05	5.69991e-05	0.222918	5.38033e-05	5.38033e-05	5.23097e-05	5.23097e-05	5.2628e-05	5.2628e-05	5.58784e-05	5.58784e-05	5.19944e-05	5.19944e-05	0.221692	0.00110829	0.00172361	0.00800629	0.000498809	0.00195067	0.00110829	0.00172361	0.00800629	0.000498809	0.00195067	0.002264575	1.38341	2.81207	1.50183	2.22234	2.17864	1.38341	2.81207	1.50183	2.22234	2.17864	0.139879	0.28606	0.162188	0.223353	0.222118
7280	-1004.461	-1013.115	8.654655	0.01456575	0.130883	0.000239859	0.000239859	0.000243134	0.000243134	0.000235928	0.000235928	0.000238293	0.000238293	0.000549763	0.000549763	0.295134	0.000552744	0.000552744	0.000536361	0.000536361	0.000541739	0.000541739	0.000355966	0.000355966	0.000353075	0.000353075	0.193706	0.000347289	0.000347289	0.000350771	0.000350771	0.000346518	0.000346518	0.000343704	0.000343704	0.000348397	0.000348397	0.182976	0.000341461	0.000341461	0.0004565	0.0004565	0.000452792	0.000452792	0.000458975	0.000458975	0.000445371	0.000445371	0.243467	0.00317533	0.00233748	0.00373485	0.000660232	0.0016694	0.00317533	0.00233748	0.00373485	0.000660232	0.0016694	0.001956563	1.2873	2.92656	1.89492	1.84462	2.43009	1.2873	2.92656	1.89492	1.84462	2.43009	0.132797	0.299495	0.19652	0.185736	0.247094
7290	-1005.294	-1015.489	10.19509	0.01133778	0.11274	0.000161059	0.000161059	0.000160677	0.000160677	0.000157723	0.000157723	0.000159456	0.000159456	0.000386728	0.000386728	0.268865	0.000384495	0.000384495	0.000377427	0.000377427	0.000381574	0.000381574	0.000253686	0.000253686	0.000252822	0.000252822	0.175951	0.000247585	0.000247585	0.000250305	0.000250305	0.000266828	0.000266828	0.000265919	0.000265919	0.000265287	0.000265287	0.181664	0.000263271	0.000263271	0.000385652	0.000385652	0.000384338	0.000384338	0.000383424	0.000383424	0.000376376	0.000376376	0.265447	0.00323246	0.0028808	0.00263627	0.000749619	0.00185653	0.00323246	0.0028808	0.00263627	0.000749619	0.00185653	0.002638938	1.10462	2.64333	1.73398	1.8238	2.63597	1.10462	2.64333	1.73398	1.8238	2.63597	0.114018	0.271925	0.17796	0.183786	0.268507
7300	-1006.935	-1015.453	8.517908	0.01399686	0.123315	0.00021356	0.00021356	0.000212989	0.000212989	0.000209383	0.000209383	0.000212828	0.000212828	0.000544374	0.000544374	0.299418	0.000529879	0.000529879	0.00052091	0.00052091	0.000529479	0.000529479	0.000336042	0.000336042	0.000327972	0.000327972	0.184336	0.000321557	0.000321557	0.000326847	0.000326847	0.000403297	0.000403297	0.000393612	0.000393612	0.000392559	0.000392559	0.217484	0.000392262	0.000392262	0.000454432	0.000454432	0.000443519	0.000443519	0.000442332	0.000442332	0.000434844	0.000434844	0.249091	0.00477414	0.00225798	0.00198435	0.000257965	0.0019073	0.00477414	0.00225798	0.00198435	0.000257965	0.0019073	0.001971708	1.19367	2.96963	1.83315	2.20004	2.47899	1.19367	2.96963	1.83315	2.20004	2.47899	0.125012	0.303668	0.186961	0.220648	0.252641
7310	-999.9689	-1010.022	10.05268	0.002571995	0.135853	4.38097e-05	4.38097e-05	4.38871e-05	4.38871e-05	4.38089e-05	4.38089e-05	4.41131e-05	4.41131e-05	0.000106017	0.000106017	0.329062	0.000106253	0.000106253	0.000106064	0.000106064	0.000106801	0.000106801	6.80602e-05	6.80602e-05	6.80918e-05	6.80918e-05	0.211623	6.80905e-05	6.80905e-05	6.85633e-05	6.85633e-05	5.78622e-05	5.78622e-05	5.78891e-05	5.78891e-05	5.79913e-05	5.79913e-05	0.179593	5.82899e-05	5.82899e-05	7.81745e-05	7.81745e-05	7.82108e-05	7.82108e-05	7.83489e-05	7.83489e-05	7.82093e-05	7.82093e-05	0.244323	0.00101783	0.0010647	0.00124318	0.00106281	0.00176455	0.00101783	0.0010647	0.00124318	0.00106281	0.00176455	0.002733186	1.34831	3.26435	2.09563	1.78163	2.40706	1.34831	3.26435	2.09563	1.78163	2.40706	0.136205	0.329913	0.212168	0.180057	0.244949
7320	-999.8689	-1009.739	9.870544	0.006783378	0.124125	0.000105225	0.000105225	0.000104857	0.000104857	0.000104044	0.000104044	0.000104551	0.000104551	0.000272935	0.000272935	0.317463	0.000270075	0.000270075	0.00026798	0.00026798	0.000269288	0.000269288	0.000159562	0.000159562	0.000158444	0.000158444	0.184945	0.000156666	0.000156666	0.00015743	0.00015743	0.000174644	0.000174644	0.00017342	0.00017342	0.000172814	0.000172814	0.200857	0.000172311	0.000172311	0.000234101	0.000234101	0.00023246	0.00023246	0.000231648	0.000231648	0.000229851	0.000229851	0.270551	0.00248472	0.00176658	0.00141081	0.000624491	0.00111551	0.00248472	0.00176658	0.00141081	0.000624491	0.00111551	0.002661373	1.21943	3.14082	1.83618	2.00974	2.69394	1.21943	3.14082	1.83618	2.00974	2.69394	0.124962	0.319623	0.186209	0.202243	0.272407
7330	-998.8499	-1006.807	7.957193	0.003854314	0.127777	6.17577e-05	6.17577e-05	6.26681e-05	6.26681e-05	6.15532e-05	6.15532e-05	6.2358e-05	6.2358e-05	0.000176685	0.000176685	0.365065	0.000179168	0.000179168	0.000175981	0.000175981	0.000178282	0.000178282	8.39578e-05	8.39578e-05	8.39009e-05	8.39009e-05	0.17603	8.36231e-05	8.36231e-05	8.47165e-05	8.47165e-05	0.000107566	0.000107566	0.000107493	0.000107493	0.000109078	0.000109078	0.221516	0.000108538	0.000108538	0.000127109	0.000127109	0.000127023	0.000127023	0.000128895	0.000128895	0.000126602	0.000126602	0.265185	0.000710902	0.000642582	0.00212622	0.000309393	0.00162097	0.000710902	0.000642582	0.00212622	0.000309393	0.00162097	0.001914449	1.27366	3.64138	1.73032	2.21687	2.61965	1.27366	3.64138	1.73032	2.21687	2.61965	0.128273	0.366485	0.176703	0.222382	0.266205
7340	-998.5813	-1008.073	9.491971	0.0023608	0.123127	3.66118e-05	3.66118e-05	3.71373e-05	3.71373e-05	3.63169e-05	3.63169e-05	3.6789e-05	3.6789e-05	9.55958e-05	9.55958e-05	0.324875	9.74768e-05	9.74768e-05	9.53235e-05	9.53235e-05	9.65626e-05	9.65626e-05	5.93309e-05	5.93309e-05	5.96423e-05	5.96423e-05	0.204526	5.91619e-05	5.91619e-05	5.9931e-05	5.9931e-05	6.0316e-05	6.0316e-05	6.06326e-05	6.06326e-05	6.15029e-05	6.15029e-05	0.203329	6.0926e-05	6.0926e-05	7.01073e-05	7.01073e-05	7.04752e-05	7.04752e-05	7.14868e-05	7.14868e-05	6.99076e-05	6.99076e-05	0.239408	0.000874229	0.00140361	0.0028591	0.000586914	0.00189441	0.000874229	0.00140361	0.0028591	0.000586914	0.00189441	0.002410334	1.22348	3.21136	1.99311	2.0262	2.35512	1.22348	3.21136	1.99311	2.0262	2.35512	0.12342	0.325645	0.205002	0.203815	0.239971
7350	-1002.026	-1012.121	10.09459	0.008886604	0.117906	0.000130773	0.000130773	0.000132563	0.000132563	0.000129965	0.000129965	0.000131021	0.000131021	0.000371292	0.000371292	0.327833	0.000372461	0.000372461	0.000365162	0.000365162	0.000368128	0.000368128	0.000235456	0.000235456	0.000233007	0.000233007	0.210743	0.000231568	0.000231568	0.000233449	0.000233449	0.000219134	0.000219134	0.000216855	0.000216855	0.000219825	0.000219825	0.192291	0.000217267	0.000217267	0.000293278	0.000293278	0.000290227	0.000290227	0.000294202	0.000294202	0.000288436	0.000288436	0.259442	0.00216158	0.00109902	0.00248346	0.000474972	0.00129109	0.00216158	0.00109902	0.00248346	0.000474972	0.00129109	0.002868311	1.16446	3.27176	2.0748	1.93098	2.58432	1.16446	3.27176	2.0748	1.93098	2.58432	0.118954	0.330787	0.21261	0.194037	0.261774
7360	-999.7739	-1009.963	10.18926	0.006643365	0.124232	0.000104118	0.000104118	0.000105284	0.000105284	0.000103641	0.000103641	0.000104555	0.000104555	0.000271467	0.000271467	0.325555	0.000275203	0.000275203	0.000270908	0.000270908	0.000273299	0.000273299	0.000160229	0.000160229	0.000160636	0.000160636	0.194306	0.000159899	0.000159899	0.000161311	0.000161311	0.000176142	0.000176142	0.000176589	0.000176589	0.000178566	0.000178566	0.210269	0.000177331	0.000177331	0.0001994	0.0001994	0.000199906	0.000199906	0.000202144	0.000202144	0.00019899	0.00019899	0.240134	0.00107463	0.00133096	0.00246554	0.000866371	0.00175681	0.00107463	0.00133096	0.00246554	0.000866371	0.00175681	0.002839698	1.23733	3.23427	1.90898	2.09857	2.37567	1.23733	3.23427	1.90898	2.09857	2.37567	0.125067	0.327737	0.19559	0.211686	0.241735
7370	-1007.297	-1017.331	10.03429	0.00427337	0.124981	6.56239e-05	6.56239e-05	6.57666e-05	6.57666e-05	6.52039e-05	6.52039e-05	6.59063e-05	6.59063e-05	0.000174355	0.000174355	0.318107	0.000171024	0.000171024	0.000169561	0.000169561	0.000171387	0.000171387	8.72011e-05	8.72011e-05	8.53493e-05	8.53493e-05	0.159442	8.48031e-05	8.48031e-05	8.57166e-05	8.57166e-05	0.00010544	0.00010544	0.000103201	0.000103201	0.000103426	0.000103426	0.191142	0.000103645	0.000103645	0.000137625	0.000137625	0.000134702	0.000134702	0.000134995	0.000134995	0.00013384	0.00013384	0.252174	0.00311314	0.000923447	0.00114282	0.000277564	0.00135778	0.00311314	0.000923447	0.00114282	0.000277564	0.00135778	0.002645001	1.21728	3.16549	1.58317	1.91431	2.49863	1.21728	3.16549	1.58317	1.91431	2.49863	0.125506	0.319479	0.160128	0.191974	0.253256
7380	-1003.007	-1012.128	9.121366	0.00654003	0.113616	9.30692e-05	9.30692e-05	9.31843e-05	9.31843e-05	9.24224e-05	9.24224e-05	9.233e-05	9.233e-05	0.000275253	0.000275253	0.332981	0.000274344	0.000274344	0.000272101	0.000272101	0.000271829	0.000271829	0.000160723	0.000160723	0.000159994	0.000159994	0.194671	0.000158882	0.000158882	0.000158723	0.000158723	0.000168841	0.000168841	0.000168075	0.000168075	0.000168283	0.000168283	0.202832	0.00016674	0.00016674	0.000262893	0.000262893	0.000261701	0.000261701	0.000262025	0.000262025	0.000259883	0.000259883	0.315503	0.00178882	0.00132723	0.00145254	0.000623011	0.000522472	0.00178882	0.00132723	0.00145254	0.000623011	0.000522472	0.002460889	1.12354	3.30783	1.93147	2.02903	3.15929	1.12354	3.30783	1.93147	2.02903	3.15929	0.114358	0.335168	0.195947	0.204176	0.317596
7390	-1001.526	-1011.103	9.577238	0.002702837	0.119129	4.0948e-05	4.0948e-05	4.06163e-05	4.06163e-05	4.02282e-05	4.02282e-05	4.04235e-05	4.04235e-05	0.000100107	0.000100107	0.299824	0.000100749	0.000100749	9.9786e-05	9.9786e-05	0.00010027	0.00010027	7.27407e-05	7.27407e-05	7.38052e-05	7.38052e-05	0.216097	7.25078e-05	7.25078e-05	7.28598e-05	7.28598e-05	6.41174e-05	6.41174e-05	6.50557e-05	6.50557e-05	6.45287e-05	6.45287e-05	0.188659	6.42223e-05	6.42223e-05	9.44842e-05	9.44842e-05	9.58669e-05	9.58669e-05	9.50903e-05	9.50903e-05	9.41816e-05	9.41816e-05	0.27936	0.000903458	0.00238008	0.00155072	0.000580338	0.0010686	0.000903458	0.00238008	0.00155072	0.000580338	0.0010686	0.002493215	1.18382	2.93648	2.13374	1.88079	2.77155	1.18382	2.93648	2.13374	1.88079	2.77155	0.119454	0.300626	0.216681	0.189175	0.280119
7400	-998.3429	-1009.04	10.69686	0.001004972	0.131525	1.65485e-05	1.65485e-05	1.66236e-05	1.66236e-05	1.64226e-05	1.64226e-05	1.66355e-05	1.66355e-05	3.97062e-05	3.97062e-05	0.315942	3.99093e-05	3.99093e-05	3.94268e-05	3.94268e-05	3.99379e-05	3.99379e-05	2.16286e-05	2.16286e-05	2.1641e-05	2.1641e-05	0.172879	2.14764e-05	2.14764e-05	2.17548e-05	2.17548e-05	2.52186e-05	2.52186e-05	2.52331e-05	2.52331e-05	2.53476e-05	2.53476e-05	0.199138	2.53658e-05	2.53658e-05	2.95087e-05	2.95087e-05	2.95257e-05	2.95257e-05	2.96597e-05	2.96597e-05	2.93011e-05	2.93011e-05	0.236035	0.00159741	0.0016558	0.00211711	0.000882512	0.00219027	0.00159741	0.0016558	0.00211711	0.000882512	0.00219027	0.00305768	1.29588	3.11108	1.69466	1.97594	2.31209	1.29588	3.11108	1.69466	1.97594	2.31209	0.131658	0.31626	0.173053	0.19934	0.236271
7410	-1003.424	-1013.599	10.1751	0.00732365	0.136828	0.000128345	0.000128345	0.000127771	0.000127771	0.000125543	0.000125543	0.000128511	0.000128511	0.000249438	0.000249438	0.27511	0.000252577	0.000252577	0.000248172	0.000248172	0.000254039	0.000254039	0.000162263	0.000162263	0.000165042	0.000165042	0.178164	0.00016144	0.00016144	0.000165256	0.000165256	0.000162939	0.000162939	0.000165729	0.000165729	0.000164989	0.000164989	0.175786	0.000165944	0.000165944	0.000205027	0.000205027	0.000208537	0.000208537	0.000207606	0.000207606	0.000203986	0.000203986	0.226421	0.00129941	0.00303404	0.00257398	0.000785215	0.00316767	0.00129941	0.00303404	0.00257398	0.000785215	0.00316767	0.002490506	1.36069	2.68979	1.74975	1.75704	2.21088	1.36069	2.68979	1.74975	1.75704	2.21088	0.137848	0.277119	0.179472	0.177106	0.228072
7420	-1002.181	-1013.127	10.94612	0.001973784	0.124776	3.06382e-05	3.06382e-05	3.15188e-05	3.15188e-05	3.02264e-05	3.02264e-05	3.07821e-05	3.07821e-05	7.32969e-05	7.32969e-05	0.294497	7.48954e-05	7.48954e-05	7.18243e-05	7.18243e-05	7.31448e-05	7.31448e-05	3.74162e-05	3.74162e-05	3.7164e-05	3.7164e-05	0.154654	3.66644e-05	3.66644e-05	3.73385e-05	3.73385e-05	4.77228e-05	4.77228e-05	4.74012e-05	4.74012e-05	4.87635e-05	4.87635e-05	0.189166	4.76237e-05	4.76237e-05	5.88274e-05	5.88274e-05	5.84309e-05	5.84309e-05	6.01103e-05	6.01103e-05	5.76455e-05	5.76455e-05	0.23747	0.00289303	0.00219959	0.00513689	0.000825778	0.00267943	0.00289303	0.00219959	0.00513689	0.000825778	0.00267943	0.003109669	1.21508	2.88729	1.47388	1.87988	2.31731	1.21508	2.88729	1.47388	1.87988	2.31731	0.125023	0.295084	0.154951	0.189549	0.23794
7430	-999.9628	-1009.093	9.130231	0.00986194	0.118105	0.00014836	0.00014836	0.00014876	0.00014876	0.000146145	0.000146145	0.000146674	0.000146674	0.000374743	0.000374743	0.30369	0.000379118	0.000379118	0.000372454	0.000372454	0.000373803	0.000373803	0.00021584	0.00021584	0.000217774	0.000217774	0.175386	0.000214522	0.000214522	0.000215299	0.000215299	0.000258779	0.000258779	0.000261098	0.000261098	0.0002618	0.0002618	0.206582	0.00025813	0.00025813	0.000350726	0.000350726	0.000353868	0.000353868	0.00035482	0.00035482	0.000348584	0.000348584	0.280996	0.00123772	0.00214463	0.00241949	0.000619326	0.000983734	0.00123772	0.00214463	0.00241949	0.000619326	0.000983734	0.00226108	1.17823	3.00275	1.72949	2.07355	2.81031	1.17823	3.00275	1.72949	2.07355	2.81031	0.119285	0.30669	0.177113	0.208661	0.283812
7440	-1002.268	-1011.711	9.442897	0.009839311	0.135844	0.00016938	0.00016938	0.000171051	0.000171051	0.000167144	0.000167144	0.000172022	0.000172022	0.000360904	0.000360904	0.291657	0.000365853	0.000365853	0.000357496	0.000357496	0.000367929	0.000367929	0.000253709	0.000253709	0.000254675	0.000254675	0.207054	0.000251314	0.000251314	0.000258649	0.000258649	0.000255108	0.000255108	0.000256079	0.000256079	0.000258606	0.000258606	0.203439	0.000260074	0.000260074	0.0002772	0.0002772	0.000278255	0.000278255	0.000281001	0.000281001	0.000274582	0.000274582	0.227508	0.00165996	0.00204696	0.00305406	0.000700118	0.003639	0.00165996	0.00204696	0.00305406	0.000700118	0.003639	0.002275864	1.34954	2.88647	2.02914	2.04032	2.21701	1.34954	2.88647	2.02914	2.04032	2.21701	0.137204	0.294561	0.20909	0.205499	0.22973
7450	-1003.726	-1012.151	8.425803	0.01572611	0.123932	0.000250709	0.000250709	0.000250161	0.000250161	0.000247475	0.000247475	0.000251273	0.000251273	0.000571994	0.000571994	0.290099	0.000578112	0.000578112	0.000571906	0.000571906	0.000580683	0.000580683	0.00039133	0.00039133	0.000396382	0.000396382	0.198038	0.00039127	0.00039127	0.000397275	0.000397275	0.000388006	0.000388006	0.000393015	0.000393015	0.000392156	0.000392156	0.194248	0.0003939	0.0003939	0.000441485	0.000441485	0.000447184	0.000447184	0.000446207	0.000446207	0.000441416	0.000441416	0.224413	0.000526747	0.00182448	0.00160201	0.000511172	0.00205383	0.000526747	0.00182448	0.00160201	0.000511172	0.00205383	0.00186825	1.25252	2.89453	1.9803	1.96348	2.2341	1.25252	2.89453	1.9803	1.96348	2.2341	0.125931	0.294705	0.201191	0.197382	0.227966
7460	-1003.301	-1011.665	8.364163	0.008094586	0.125412	0.000127444	0.000127444	0.000129496	0.000129496	0.000126001	0.000126001	0.000128403	0.000128403	0.000337821	0.000337821	0.329912	0.000341954	0.000341954	0.000332725	0.000332725	0.000339068	0.000339068	0.000203785	0.000203785	0.000203011	0.000203011	0.202218	0.000200711	0.000200711	0.000204538	0.000204538	0.000201108	0.000201108	0.000200344	0.000200344	0.000203569	0.000203569	0.194176	0.000201851	0.000201851	0.000228503	0.000228503	0.000227634	0.000227634	0.000231299	0.000231299	0.000225057	0.000225057	0.224832	0.00221987	0.00183134	0.00347048	0.00067809	0.00259746	0.00221987	0.00183134	0.00347048	0.00067809	0.00259746	0.001907244	1.2369	3.26622	1.9703	1.94442	2.20929	1.2369	3.26622	1.9703	1.94442	2.20929	0.126435	0.332615	0.203842	0.19579	0.226657
7470	-999.1854	-1007.989	8.803422	0.004476224	0.134995	7.55796e-05	7.55796e-05	7.51866e-05	7.51866e-05	7.49787e-05	7.49787e-05	7.53782e-05	7.53782e-05	0.000182306	0.000182306	0.323108	0.000180657	0.000180657	0.000180157	0.000180157	0.000181117	0.000181117	0.000127161	0.000127161	0.000126669	0.000126669	0.2242	0.000125662	0.000125662	0.000126332	0.000126332	0.000110327	0.000110327	0.0001099	0.0001099	0.000109328	0.000109328	0.193981	0.000109607	0.000109607	0.000152298	0.000152298	0.000151709	0.000151709	0.00015092	0.00015092	0.000150503	0.000150503	0.269204	0.00173271	0.00133915	0.000812178	0.000533425	0.00106917	0.00173271	0.00133915	0.000812178	0.000533425	0.00106917	0.002186326	1.33292	3.20272	2.23394	1.9382	2.67554	1.33292	3.20272	2.23394	1.9382	2.67554	0.135597	0.324557	0.225212	0.19486	0.270415
7480	-1004.872	-1014.374	9.502337	0.007968636	0.126986	0.000125166	0.000125166	0.000128217	0.000128217	0.000123775	0.000123775	0.000126235	0.000126235	0.000313626	0.000313626	0.306624	0.000315378	0.000315378	0.000304453	0.000304453	0.000310503	0.000310503	0.000194119	0.000194119	0.000190559	0.000190559	0.19441	0.000188442	0.000188442	0.000192186	0.000192186	0.000188168	0.000188168	0.000184717	0.000184717	0.000189219	0.000189219	0.181922	0.000186294	0.000186294	0.000220253	0.000220253	0.000216214	0.000216214	0.000221484	0.000221484	0.000213812	0.000213812	0.217174	0.00360744	0.00170763	0.00418646	0.000577334	0.00257589	0.00360744	0.00170763	0.00418646	0.000577334	0.00257589	0.002264602	1.23549	3.03897	1.88097	1.82331	2.13421	1.23549	3.03897	1.88097	1.82331	2.13421	0.127993	0.309111	0.195941	0.183419	0.218917
7490	-1002.401	-1012.48	10.07846	0.003137176	0.146825	5.79804e-05	5.79804e-05	5.9122e-05	5.9122e-05	5.75523e-05	5.75523e-05	5.91282e-05	5.91282e-05	0.000122683	0.000122683	0.313067	0.00012558	0.00012558	0.000122245	0.000122245	0.000125593	0.000125593	6.90088e-05	6.90088e-05	6.92742e-05	6.92742e-05	0.179567	6.87627e-05	6.87627e-05	7.06456e-05	7.06456e-05	8.3832e-05	8.3832e-05	8.41545e-05	8.41545e-05	8.58115e-05	8.58115e-05	0.212347	8.58205e-05	8.58205e-05	9.5177e-05	9.5177e-05	9.5543e-05	9.5543e-05	9.74243e-05	9.74243e-05	9.48376e-05	9.48376e-05	0.247685	0.000954757	0.00134305	0.00333855	0.000594805	0.00334932	0.000954757	0.00134305	0.00333855	0.000594805	0.00334932	0.002693851	1.45894	3.0989	1.74312	2.11755	2.40412	1.45894	3.0989	1.74312	2.11755	2.40412	0.147293	0.314059	0.180122	0.213026	0.248451
7500	-1009.288	-1019.941	10.65343	0.009376372	0.141771	0.000171017	0.000171017	0.00016945	0.00016945	0.000166942	0.000166942	0.000169703	0.000169703	0.000321803	0.000321803	0.277313	0.000325094	0.000325094	0.000320282	0.000320282	0.00032558	0.00032558	0.000243682	0.000243682	0.000248451	0.000248451	0.208069	0.000242531	0.000242531	0.000246542	0.000246542	0.000244519	0.000244519	0.000249304	0.000249304	0.000247019	0.000247019	0.205693	0.000247389	0.000247389	0.000300599	0.000300599	0.000306482	0.000306482	0.000303674	0.000303674	0.000299179	0.000299179	0.257051	0.00167484	0.0036647	0.00271468	0.00119451	0.00286821	0.00167484	0.0036647	0.00271468	0.00119451	0.00286821	0.003051591	1.40755	2.70042	2.04487	2.05189	2.52249	1.40755	2.70042	2.04487	2.05189	2.52249	0.143125	0.279899	0.210031	0.207669	0.259471
